Flow Duration,Total Fwd Packet,Total Length of Fwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow Bytes/s,Flow IAT Mean,Flow IAT Max,Flow IAT Min,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Max,Bwd PSH Flags,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Std,RST Flag Count,PSH Flag Count,CWR Flag Count,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Bwd Bytes/Bulk Avg,Bwd Bulk Rate Avg,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Active Mean,Active Std,Active Max,Idle Std,Idle Min,Label
10,2,1395,697,697,697.616277571264,0.0,139523255.5142528,10.0,10,10,0.0,10,10,0,0,200000.0,0.0,697,697,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,6
119130039,89,2588,29,29,29.0,0.0,21.788577145561437,2144752.2825954487,6686545,1,2396283.2585849687,6686545,1,0,0,0.7513302459964945,0.0,29,29,0.0,0,0,0,0.0,0,67,68,0,0,0,275736.72735538264,674432.8684022815,1897737,706944.7320964218,2429349,6
836048,21,7108,1460,0,338.5191429251294,48.39194481459293,9536.240523454557,22595.917293408285,98663,1,54629.99431672471,136471,1,144377,0,25.221007669085665,20.41700621035829,0,1460,445.2165653069224,0,0,0,48.39194481459293,0,7931,12810,0,0,16383,0.0,0.0,0,0.0,0,6
1618893,45,51650,1460,0,995.433175274924,111.71885338902726,31780.2691478215,34439.98184158417,567237,1,123446.78470535172,640311,1,795469,0,27.657726034909444,6.8270278044522525,0,1460,656.8220540617498,0,0,0,111.71885338902726,0,52879,81317,0,0,16383,0.0,0.0,0,0.0,0,6
823384,21,7132,1460,0,339.6344933635967,48.91126409523069,9743.725078738104,22253.62215446335,95862,1,53807.39024925156,134479,1,141539,0,25.654103483015334,20.76760758276729,0,1460,445.4158970982564,0,0,0,48.91126409523069,0,7963,13058,0,0,16383,0.0,0.0,0,0.0,0,6
2062212,50,951,445,0,25.465084773640573,832.8959238410247,173759.6228167227,26235.33873782924,233229,1,84739.46472140592,320675,3,310058,0,24.8404703262063,135.47716784970498,0,1020,384.563226637884,0,4,0,832.8959238410247,0,354738,188794,0,0,16383,0.0,0.0,0,0.0,0,6
1507007,20,1956,754,0,129.6969773815353,1061.5754906530094,69762.6149236902,23908.56652486676,194577,0,103207.34706157536,295408,2,360599,0,13.49704074774658,56.54395398464118,0,1460,632.4181756751726,0,1,0,1061.5754906530094,0,106689,103349,0,0,16383,0.0,0.0,0,0.0,0,6
778213,21,7215,1460,0,343.612465581627,50.76345117421136,10483.732674666931,21032.80356137528,85873,1,50873.51761694798,127377,1,131419,0,27.19876877935484,22.018050915145288,0,1460,446.1268273142218,0,0,0,50.76345117421136,0,8078,13942,0,0,16383,0.0,0.0,0,0.0,0,6
312590,8,1351,415,0,165.55745645643265,408.49868157945815,16282.618309655129,20426.341533311293,69036,1,47102.107569587446,112621,2,159555,0,27.81900140411263,27.45367119310283,0,1402,449.71741708629634,0,3,0,408.49868157945815,0,5003,32815,0,0,16383,0.0,0.0,0,0.0,0,6
824323,21,7269,1460,0,346.1502775733928,52.76539817256109,9972.3836907951,22279.02234518662,99702,1,53705.95994703705,129705,1,146891,0,25.565160713164744,20.69560629219844,0,1460,446.59127537201664,0,0,0,52.76539817256109,0,8166,13504,0,0,16383,0.0,0.0,0,0.0,0,6
6,2,52,26,26,26.02943555335435,0.0,8007117.519633828,6.34622120609764,6,6,0.0,6,6,0,0,321792.6264329638,0.0,26,26,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,6
856039,18,14605,1035,0,517.3472586379253,574.9385739567757,22780.88425288628,46026.45106410426,386908,1,138999.06563159486,413415,2,546613,0,21.54569908266987,11.996771923662832,0,1460,653.0559940662125,0,1,0,574.9385739567757,0,19517,50218,0,0,16383,0.0,0.0,0,0.0,0,6
235573,8,623,311,0,75.21687284234038,1159.1875354802369,110854.85980403906,10420.525806541998,111774,1,49807.074775844805,122750,6,204105,0,40.38800200676948,90.6568204304695,0,1460,694.3858377687114,0,2,0,1159.1875354802369,0,22408,461926,0,0,16383,0.0,0.0,0,0.0,0,6
449097,8,291,136,0,45.37308353272521,45.95461512331737,1451.828421383858,31332.161798139918,156880,1,69191.76447517317,161402,2,194766,0,19.21494944886856,15.047697272344449,0,211,76.94836172703543,0,0,0,45.95461512331737,0,602,7038,0,0,16383,0.0,0.0,0,0.0,0,6
1993130,26,16785,572,0,322.06672105590525,25.317241252809,10149.44704223287,54107.36236954754,384804,1,144988.63644846212,551090,4,573705,0,14.366190921659811,7.723298549676768,0,572,216.40140700975545,0,9,0,25.317241252809,0,17216,25830,0,0,16383,0.0,0.0,0,0.0,0,6
837372,21,7189,1460,0,342.3729059160147,50.67987748457981,9661.405886623144,22631.685798398747,101141,1,54618.19463153785,133717,1,147767,0,25.141571776087343,20.35270096327653,0,1460,445.9118548730402,0,0,0,50.67987748457981,0,8051,13064,0,0,16383,0.0,0.0,0,0.0,0,6
447586,7,1320,334,317,323.25219998238424,35.09767506932593,3746.589319067925,55711.46518012592,220628,2,108508.42193642816,220628,2,149905,0,17.261540990960178,11.624408115392564,317,398,27.592989341226268,0,0,0,35.09767506932593,0,1565,5697,0,0,12500,0.0,0.0,0,0.0,0,6
1579288,39,42147,1460,0,875.511488397836,187.81219678467323,26781.82011406793,40590.6304925065,507247,1,137289.01163459086,630093,1,745278,0,23.751927965045915,7.009468457099811,0,1460,641.5067932090789,0,0,0,187.81219678467323,0,44213,67190,0,0,16383,0.0,0.0,0,0.0,0,6
701621,7,1420,695,0,200.88245637225205,839.4722618996677,15201.913746877804,41051.38084981433,259314,1,139607.0000970007,306708,8,485670,0,10.099183996495846,15.686587219848729,0,1460,657.4427864522253,0,0,0,839.4722618996677,0,10654,65791,0,0,16383,0.0,0.0,0,0.0,0,6
8,2,154,77,77,77.12350333252546,0.0,18578196.600607503,8.553215079172727,8,8,0.0,8,8,0,0,247043.60669238973,0.0,77,77,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,6
535788,18,725,362,0,38.9539334736434,1210.660841672934,483849.34148892015,5007.589620368371,64780,1,33334.85084373109,85427,3,169568,0,12599.255389268394,153.82210986906549,0,1405,614.5854750260627,0,1,0,1210.660841672934,0,108472,263365,0,0,15765,0.0,0.0,0,0.0,0,6
64720,3,0,0,0,0.0,0.0,0.0,16180.226383222036,39107,7,23936.646445476697,33859,7,9,0,47.52595086049296,31.68396723890225,0,0,0.0,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,6
109953,5,185,92,18,26.27390415089023,248.4395187820796,6192681.86595227,1032.37541056726,13298,5,6840.6394402292,17535,5,34797,0,267515.54417992954,31.56581070310929,18,306,126.11898758940782,0,0,0,248.4395187820796,0,22259,54045,0,0,3235,0.0,0.0,0,0.0,0,6
342557,6,1251,625,0,197.1282348916705,381.2383670973223,9356.550080941935,32391.0098644882,95586,1,66966.33626366513,148688,1,211352,0,19.48648446510837,14.643308934312378,0,1296,485.0978608430068,0,1,0,381.2383670973223,0,3157,40992,0,0,16383,0.0,0.0,0,0.0,0,6
10,2,1404,702,702,702.0436294675328,0.0,140408725.89350656,10.0,10,10,0.0,10,10,0,0,200000.0,0.0,702,702,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,6
41976755,105,741,197,0,14.327031118685706,1261.1804528686955,17125.578425878513,165731.57258176274,27091964,1,4227742.912201593,27114924,1,27394794,0,2.400156828518569,12.93321391049395,0,1460,626.771204913843,0,0,0,1261.1804528686955,0,755180,69294,77,97678,16383,2093750.088867681,2583476.59188368,3920543,15507589.666823696,5090769,6
835237,21,7202,1460,0,342.99083587059715,51.02104214109113,9712.277899715313,22573.994543369445,100906,1,54468.96464087462,133061,1,147624,0,25.21086553809739,20.408795913296316,0,1460,446.0229994243726,0,0,0,51.02104214109113,0,8070,13136,0,0,16383,0.0,0.0,0,0.0,0,6
4,2,116,58,58,58.37926461495917,0.0,28793310.81838294,4.090301098799802,4,4,0.0,4,4,0,0,494983.2722884985,0.0,58,58,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,6
883576,23,938,469,0,40.7826087,1240.632479,165341.7476,6356.661871,256665,1,68919.93618,310853,5,336587,0,26.03058481,132.4164531,0,1460,636.8917725,0,2,0,1240.632479,0,146092,201893,0,0,16383,0.0,0.0,0,0.0,0,6
10,2,1404,702,702,702.2962601519183,0.0,140459252.03038368,10.0,10,10,0.0,10,10,0,0,200000.0,0.0,702,702,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,6
119343434,43,1274,29,29,29.0,0.0,10.715464956629804,3259898.7325624814,9779311,1,3661851.2339514345,9779311,1,0,0,0.3694987912594917,0.0,29,29,0.0,0,0,0,0.0,0,0,0,0,0,0,3883570.201554984,7077026.243883934,13556826,1477942.9168321206,5734830,6
10,2,1376,688,688,688.0658894564837,0.0,137613177.8912967,10.0,10,10,0.0,10,10,0,0,200000.0,0.0,688,688,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,6
294169,18,13811,1301,0,702.0992825147209,217.6167791831704,65343.55214663389,9761.750175725992,93554,1,37506.47369246481,144851,1,120436,0,60.57939444684797,46.58156596767709,0,1460,682.5684409665913,0,0,0,217.6167791831704,0,18592,172042,0,0,16383,0.0,0.0,0,0.0,0,6
826205,24,20542,1029,0,634.9328368325951,461.3747014449765,31083.42092164227,27052.39483095841,237076,1,86887.24330444486,316391,1,377734,0,28.96356956680459,16.11834662016921,0,1460,636.4872357861457,0,1,0,461.3747014449765,0,26262,45447,0,0,16383,0.0,0.0,0,0.0,0,6
116009172,37,1095,29,29,29.0,0.0,9.613407858072552,3410925.183712943,11640166,1,3934664.6663341816,11640166,1,0,0,0.3314968226139786,0.0,29,29,0.0,0,0,0,0.0,0,0,0,0,0,0,233520.71078997775,873730.4509770505,3269204,2043529.9397572412,5545920,6
366424,6,2044,1022,0,340.71270328655106,45.11393308548685,6166.456035394368,36697.88122597961,116281,1,71952.99427815361,156137,2,181308,0,16.432380846976002,13.591099151989402,0,1022,391.4620722444652,0,0,0,45.11393308548685,0,2269,35115,0,0,16383,0.0,0.0,0,0.0,0,6
248433,8,634,317,0,78.11145980884362,1145.9519768205191,103556.412517515,11494.281148084305,125832,1,54729.05790107754,135795,6,215870,0,38.383299205150365,84.99645295628262,0,1460,693.7334088245109,0,2,0,1145.9519768205191,0,21440,475755,0,0,16383,0.0,0.0,0,0.0,0,6
5676657,10,879,348,0,80.19914811871227,33.80755583106077,205.09872190399236,299466.1339881342,2944917,1,1087503.316084607,2946234,3,3294372,0,1.9359452833957271,1.5872587068332056,0,364,113.43855207369172,0,0,0,33.80755583106077,0,948,4197,4,198,16383,8309.246380092693,0.0,8309,0.0,102551,6
113991066,30,871,29,29,29.0,0.0,7.646645610168171,3923100.854982427,12166267,1,4468621.353482545,12166267,1,0,0,0.263677434900362,0.0,29,29,0.0,0,0,0,0.0,0,0,0,0,0,0,323590.59140817024,1167853.1703876662,4215080,2318942.984647446,5074084,6
10,2,1406,703,703,703.1939403339695,0.0,140638788.06679392,10.0,10,10,0.0,10,10,0,0,200000.0,0.0,703,703,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,6
118980907,74,2169,29,29,29.0,0.0,18.24650368268707,1759461.9027977253,5878612,1,1927495.7764897451,5878612,1,0,0,0.6291897822633744,0.0,29,29,0.0,0,0,0,0.0,0,0,0,0,0,0,38515030.49273235,45534291.47587692,71009680,243769.41115694644,5267514,6
118290811,17,500,29,29,29.0,0.0,4.2218176695593,8925005.173200449,60492090,1,17962728.921588145,60492090,1,0,0,0.1455799198180402,0.0,29,29,0.0,0,0,0,0.0,0,0,0,0,0,0,77159.77590768272,288685.51879757066,1080161,24821999.781832494,9398883,6
883576,23,938,469,0,40.7826087,1240.632479,165341.7476,6356.661871,256665,1,68919.93618,310853,5,336587,0,26.03058481,132.4164531,0,1460,636.8917725,0,2,0,1240.632479,0,146092,201893,0,0,16383,0.0,0.0,0,0.0,0,6
306034,8,1266,343,0,144.45432782500447,451.33610289580366,17469.082826458703,18491.986079398463,63394,1,44135.95021738732,107420,2,156970,0,29.178913755658296,29.091110528716086,0,1446,456.10365700837207,0,3,0,451.33610289580366,0,5322,32499,0,0,16383,0.0,0.0,0,0.0,0,6
334751,7,1636,662,0,236.8866580481746,263.7069251479755,12272.333001793486,26964.52042289787,88103,1,57127.80752257075,130199,2,168293,0,23.22245726297331,21.91907760254565,0,1255,428.1317364618332,0,2,0,263.7069251479755,0,3922,33884,0,0,16383,0.0,0.0,0,0.0,0,6
880277,18,936,468,0,53.04245188819056,1233.53213930605,128514.58154922328,8608.121081649657,185155,1,68936.5329974596,228085,3,309190,0,20.95952911535444,103.19302599552732,0,1460,642.3861888617412,0,2,0,1233.53213930605,0,113221,183788,0,0,16383,0.0,0.0,0,0.0,0,6
741529,10,8292,1460,0,796.118775521147,0.0,11884.723861578585,54277.35307133639,317350,2,112355.09232466736,317350,2,630142,0,15.139923562120858,5.5520506614854135,0,1460,698.901321939769,0,0,0,0.0,0,8292,12035636,0,0,16383,0.0,0.0,0,0.0,0,6
1375951,9,2666,872,0,243.466456296946,290.3836863145349,3986.935937881921,84545.29645847755,340239,3,254063.3503488681,683576,4,676438,0,6.7619731553485405,6.4281732105463405,0,901,364.94718619456864,0,0,0,290.3836863145349,0,5624,6976,0,0,16383,0.0,0.0,0,0.0,0,6
882358,21,937,468,0,45.30922634763208,1238.0108693701334,151744.30616467225,7187.952682750971,230262,1,68926.06410885308,280293,4,326471,0,24.15823376544348,121.62648794099869,0,1460,638.9204380942267,0,2,0,1238.0108693701334,0,133955,195208,0,0,16383,0.0,0.0,0,0.0,0,6
843420,21,7153,1460,0,340.622085824716,49.71323404767976,9517.266988765752,22795.146086492077,101808,1,55041.01741903983,135577,1,148173,0,24.945237369850556,20.1937635873058,0,1460,445.5969419738224,0,0,0,49.71323404767976,0,7998,12860,0,0,16383,0.0,0.0,0,0.0,0,6
331653,7,852,426,0,111.087119797906,1057.1408834470446,58175.50862352901,17564.309048929586,202239,1,82635.8101077046,211554,4,278254,0,24.73231383910843,50.535691002606136,0,1460,693.6921926906971,0,2,0,1057.1408834470446,0,16763,568895,0,0,16383,0.0,0.0,0,0.0,0,6
881341,19,937,468,0,49.08960896907099,1235.821444891101,140388.4693567996,7882.201144347706,208211,1,68931.18181870731,254771,4,318023,0,22.59454893472288,112.61530123421828,0,1460,640.6146682576992,0,2,0,1235.821444891101,0,123819,189625,0,0,16383,0.0,0.0,0,0.0,0,6
10,2,1376,688,688,688.0176322385166,0.0,137603526.4477033,10.0,10,10,0.0,10,10,0,0,200000.0,0.0,688,688,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,6
422550,7,873,430,0,143.39894336905837,45.83834062728918,3019.0129577209536,33129.36823457206,143747,1,70187.97297756311,159853,2,190401,0,18.258662966234112,14.567126524770709,0,480,181.436117636237,0,0,0,45.83834062728918,0,1157,16368,0,0,16383,0.0,0.0,0,0.0,0,6
2090193,23,769,313,0,39.18681039974559,192.4136935226952,35011.673785691906,56137.15073161783,283373,1,144058.51096473672,477840,4,443434,0,11.430469401417088,33.40787457416491,0,427,127.7560443147899,0,10,0,192.4136935226952,0,71505,38103,0,0,16383,0.0,0.0,0,0.0,0,6
732310,7,1426,579,0,184.86561931039836,801.2726819480721,14068.34340253666,41068.30647874764,222573,1,128159.31857980594,290616,5,441661,0,10.652380597535668,15.067034181958473,0,1460,615.3092406697691,0,1,0,801.2726819480721,0,10240,50889,0,0,16383,0.0,0.0,0,0.0,0,6
604576,9,1984,602,24,189.34618112523424,346.4163684171449,7732.051304676072,38708.24155675465,197257,5,143716.57283059007,383371,5,279918,0,14.69225560276079,13.472924564053796,24,1175,402.8256801787911,0,1,0,346.4163684171449,0,4784,8717,0,0,9784,0.0,0.0,0,0.0,0,6
700842,7,1420,698,0,201.28931100581008,840.4425955581335,15230.708342544734,41050.95091033684,260247,1,139897.79048531404,307117,8,486788,0,10.085131871252113,15.70232491033201,0,1460,658.5130494675524,0,0,0,840.4425955581335,0,10665,66170,0,0,16383,0.0,0.0,0,0.0,0,6
229918,7,782,391,0,111.7937416484948,478.01100490650873,16249.054945750198,19424.808510757703,61692,4,49517.28247651878,109213,4,142563,0,30.458885962163368,25.572296379888503,0,1107,415.3587003769922,0,2,0,478.01100490650873,0,3766,62999,0,0,16383,0.0,0.0,0,0.0,0,6
1680335,36,1087,543,0,37.97963713077208,1255.235496469971,143289.97259832284,9474.197811474472,178616,0,66273.04848599996,206355,3,277258,0,20.772016379852214,111.92957202809718,0,1460,626.4747683172233,0,1,0,1255.235496469971,0,260563,180200,0,0,16383,0.0,0.0,0,0.0,0,6
2049055,21,8148,415,0,171.77882441597652,29.79655120089583,5023.961223163851,59184.75879540228,336944,1,152395.65269773203,532651,4,521431,0,10.999980734791563,7.929264301342072,0,415,134.50067888666973,0,10,0,29.79655120089583,0,8655,12343,0,0,16383,0.0,0.0,0,0.0,0,6
2080131,33,834,361,0,34.25222354338046,422.7429743714175,84908.00783959536,45383.90493246436,265340,1,122726.28250452197,421321,4,395469,0,16.25295427762085,70.11388420882389,0,641,220.1086667940528,0,8,0,422.7429743714175,0,173361,92294,0,0,16383,0.0,0.0,0,0.0,0,6
7363881,8,722,361,0,85.10404679377892,554.6779200105007,764.5182120701069,461038.5311402334,6686959,1,2431783.822570489,6755322,1,6989840,0,1.160718752204538,1.160718752204538,0,1216,493.3242208995383,0,0,0,554.6779200105007,0,2971,64406,8,4961,16383,472196.88451622473,0.0,472196,0.0,6686959,6
260394,7,993,387,0,127.59222966000245,589.692047627891,21310.668132227715,18017.254055494446,62855,2,51120.61740900188,110153,2,136072,0,29.701680420272343,29.701680420272343,0,1460,510.2191966808275,0,2,0,589.692047627891,0,5462,64829,0,0,16383,0.0,0.0,0,0.0,0,6
883576,23,938,469,0,40.7826087,1240.632479,165341.7476,6356.661871,256665,1,68919.93618,310853,5,336587,0,26.03058481,132.4164531,0,1460,636.8917725,0,2,0,1240.632479,0,146092,201893,0,0,16383,0.0,0.0,0,0.0,0,6
8,2,93,46,46,46.52702322477893,0.0,10310655.943465374,8.68880265426045,8,8,0.0,8,8,0,0,243706.5781803917,0.0,46,46,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,6
57182,3,0,0,0,0.0,0.0,0.0,14295.52420207822,37240,8,25050.247791634705,35435,8,9,0,53.3211551532361,35.54743676614659,0,0,0.0,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,6
11398853,64,768,384,0,73.05668036805586,759.4455877137443,11152.70625363532,393988.5325901197,6161524,1,2173662.297999455,6258996,1,6441089,0,2.324179743258764,8.70229957494098,0,1460,587.6937503991494,0,0,0,759.4455877137443,0,470041,83705,8,5563,16383,494508.7856131832,0.0,494508,0.0,6103169,6
846279,21,7135,1460,0,339.79439061838195,49.25625611891783,9449.125735763371,22872.42147164057,102124,1,55240.90568630583,136456,1,148365,0,24.852420839078345,20.118626395967816,0,1460,445.448067798577,0,0,0,49.25625611891783,0,7973,12763,0,0,16383,0.0,0.0,0,0.0,0,6
6,2,1127,563,563,563.9092268895355,0.0,183251451.15758336,6.413099604565653,6,6,0.0,6,6,0,0,319251.4511575834,0.0,563,563,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,6
1452619,28,15315,1001,0,445.6922651530543,646.5507407963476,55446.85649213376,18795.313068083604,154477,0,77229.31451100777,228046,2,258525,0,20.24620532707792,42.521138739690045,0,1460,667.937517728872,0,1,0,646.5507407963476,0,83167,79802,0,0,16383,0.0,0.0,0,0.0,0,6
883576,23,938,469,0,40.7826087,1240.632479,165341.7476,6356.661871,256665,1,68919.93618,310853,5,336587,0,26.03058481,132.4164531,0,1460,636.8917725,0,2,0,1240.632479,0,146092,201893,0,0,16383,0.0,0.0,0,0.0,0,6
415683,4,4695,1174,1171,1172.669770247767,5.804974187206884,11555.789173557168,123099.32357854472,378133,4,215190.38430293667,378133,4,24793,0,11.010169317903369,1.9226170656069053,1171,1185,4.563737927293126,0,0,0,5.804974187206884,0,4735,11878,0,0,2067,0.0,0.0,0,0.0,0,6
787724,21,7491,1460,0,356.74526855873376,58.61498748838741,10844.632262207844,21289.851448977995,95665,1,51147.27122496672,118451,1,144436,0,26.753267517815367,21.657407035754293,0,1460,448.4969533711224,0,0,0,58.61498748838741,0,8488,14740,0,0,16383,0.0,0.0,0,0.0,0,6
880248,18,936,468,0,53.14893768016423,1233.470467612213,128194.71041524009,8627.676667594948,184534,1,68936.67715307597,227366,3,308952,0,20.915483251675937,102.9391989496478,0,1460,642.4339119254649,0,2,0,1233.470467612213,0,112935,183631,0,0,16383,0.0,0.0,0,0.0,0,6
611835,9,2236,653,28,207.20939856473493,341.7797369130872,8109.417465979857,37769.86020326868,187800,5,136695.01812562248,369664,5,274178,0,15.14167986403189,13.688294814896178,28,1152,393.0941244878389,0,1,0,341.7797369130872,0,5076,8967,0,0,8517,0.0,0.0,0,0.0,0,6
8,2,1233,616,616,616.8759727887743,0.0,146218274.03288484,8.474221790298005,8,8,0.0,8,8,0,0,243593.6631270771,0.0,616,616,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,6
240461,8,627,313,0,76.31715589688787,1154.1564684992543,108080.59253661906,10828.678963002883,117118,1,51678.00651502984,127709,6,208577,0,39.62597946346688,88.50521590573719,0,1460,694.1378381335624,0,2,0,1154.1564684992543,0,22040,467183,0,0,16383,0.0,0.0,0,0.0,0,6
329860,6,846,423,0,124.05335312382364,547.8544303830907,10907.901185016934,30195.71681900388,85042,1,64353.366847916,144721,1,226193,0,21.069070306415423,15.170135338315845,0,1426,529.5179541412283,0,1,0,547.8544303830907,0,3586,43722,0,0,16383,0.0,0.0,0,0.0,0,6
231415,9,1043,521,0,115.9604618977096,1154.2131714538623,118621.9063751471,7503.3305155604,64604,1,36675.97995794215,93198,1,160067,0,39.05125624850919,98.83049366051388,0,1460,706.8295436695574,0,2,0,1154.2131714538623,0,27370,468145,0,0,16383,0.0,0.0,0,0.0,0,6
1376309,34,29012,1442,0,829.2467233248065,81.23937663502007,23629.042291306258,25632.467799491013,138144,0,77687.35625599643,248075,1,214351,0,25.283373968390254,14.954001376379596,0,1460,687.4391950919947,0,0,0,81.23937663502007,0,32721,30741,0,0,16383,0.0,0.0,0,0.0,0,6
114821799,30,881,29,29,29.0,0.0,7.673972307805629,3907992.425859729,12246746,1,4455512.67561296,12246746,1,0,0,0.2646197348074841,0.0,29,29,0.0,0,0,0,0.0,0,0,0,0,0,0,318573.79632905,1156388.8601017036,4198530,2338259.0379020358,5115506,6
201433,10,2301,417,0,146.78165440567253,1079.2604899743685,128491.53796476506,6907.877239333026,64752,1,32485.2558917562,83866,5,155915,0,49.5959375954868,103.1329926073666,0,1460,694.6556884934727,0,1,0,1079.2604899743685,0,24941,378781,0,0,16383,0.0,0.0,0,0.0,0,6
2096389,17,728,284,0,42.22515812063907,50.594233070995415,4289.261298805475,62758.19132064337,294476,1,157193.2939993221,512641,4,472966,0,8.461145654737688,10.807072528760957,0,296,70.89224027282444,0,11,0,50.594233070995415,0,8790,4737,0,0,16383,0.0,0.0,0,0.0,0,6
480073,7,59,25,0,7.661642887921116,17.509980547893488,390.18064442889374,45568.383001525,186664,1,83283.45104168882,186664,1,333770,0,16.254883194714434,9.570161374986952,0,57,20.78102986843372,0,0,0,17.509980547893488,0,146,1293,0,0,16383,0.0,0.0,0,0.0,0,6
1556756,38,42936,1068,0,796.4058179288262,39.40222112199557,25846.332780768986,52325.03247720376,566930,2,175576.90267088206,694774,2,842381,0,23.56789808802013,6.103216075776246,0,1088,501.0930826562338,0,0,0,39.40222112199557,0,43212,67348,0,0,16383,0.0,0.0,0,0.0,0,6
211401,6,166,83,0,24.36641628842936,65.31603524484491,2195.8096710631785,24895.69934193808,64615,1,45892.997179894825,106010,1,165619,0,29.293923034736057,15.96953804290729,0,174,67.10501892719982,0,0,0,65.31603524484491,0,470,9202,0,0,16383,0.0,0.0,0,0.0,0,6
799143,15,9153,652,0,351.5689060043442,628.0001724651079,19873.282509902416,35422.97304389885,193824,1,100705.77841113073,285869,1,374386,0,18.569673216989177,14.908097035086591,0,1460,584.1761939935055,0,3,0,628.0001724651079,0,16321,34654,0,0,16383,0.0,0.0,0,0.0,0,6
118600968,25,730,29,29,29.0,0.0,6.151471317898038,6185129.711802314,34736203,1,10658461.220026102,34736203,1,0,0,0.2121197006993995,0.0,29,29,0.0,0,0,0,0.0,0,0,0,0,0,0,193946.1768881229,725657.7760451988,2715166,12771330.673068672,7202026,6
719951,21,7362,1460,0,350.60375637072264,54.24995113032502,11507.023746421894,19458.157947954263,74012,1,47043.52018279086,116828,2,119816,0,29.17510535170162,23.61794242232989,0,1460,447.3793607342096,0,0,0,54.24995113032502,0,8284,15213,0,0,16383,0.0,0.0,0,0.0,0,6
9,2,1419,709,709,709.6718148038201,0.0,142725278.62618062,9.9471716635527,9,9,0.0,9,9,0,0,201509.38104109987,0.0,709,709,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,6
226396,9,989,494,0,109.93336433746094,1160.4660603919558,120834.973386738,7386.248036401606,64126,1,36110.96511879077,91083,1,160203,0,40.06688009633282,100.29424086390776,0,1460,705.6468054327772,0,2,0,1160.4660603919558,0,27201,461492,0,0,16383,0.0,0.0,0,0.0,0,6
721629,21,7378,1460,0,351.3595858378714,54.71420777225728,11512.953956546904,19503.51059415256,74880,1,47130.26270749036,116418,2,120896,0,29.10994314380164,23.56519206355371,0,1460,447.5159325673541,0,0,0,54.71420777225728,0,8308,15244,0,0,16383,0.0,0.0,0,0.0,0,6
6,2,49,24,24,24.974047521627668,0.0,7888512.007506976,6.225605431043162,6,6,0.0,6,6,0,0,325813.152267108,0.0,24,24,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,6
307036,8,1177,328,0,134.04410278436004,480.2074090528391,16971.779562412346,19444.152504788384,64418,1,45914.939521748805,110799,1,165768,0,28.526118163410317,27.721382847610617,0,1459,468.6977359420546,0,3,0,480.2074090528391,0,5193,33962,0,0,16383,0.0,0.0,0,0.0,0,6
31471271,32,703,212,0,35.32031125114859,1083.559445873334,4081.914045308111,261700.30949577343,23799919,1,4111350.5771140223,23825707,1,24097538,0,1.0864570916645682,3.397366452845489,0,1460,625.1595520075396,0,0,0,1083.559445873334,0,157356,69827,65,80603,16383,1851217.4614069613,2083437.844791844,3324430,12506054.55256168,6113687,6
30440,3,0,0,0,0.0,0.0,0.0,7610.226993717727,17219,4,9341.09047279212,13219,8,4,0,98.57498671101769,65.71665780733909,0,0,0.0,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,6
6728114,7,732,345,0,94.45550116918676,60.0981632105893,173.97622346810053,486831.7102063244,5483419,1,2171710.8646136685,5483419,4,5863288,0,1.2076570485067826,1.1284222273149114,0,345,130.86229855703323,0,0,0,60.0981632105893,0,1122,2544,6,407,16383,144945.76297365036,0.0,144945,0.0,4837526,6
6840200,9,783,359,0,80.94131026858315,463.3371557153984,680.4113983609286,390455.6333376151,5476818,1,1956439.987372387,5534532,2,5780141,0,1.459134838756439,1.338613800518072,0,1081,427.1195291792607,0,0,0,463.3371557153984,0,2599,54954,7,4133,16383,364156.33041442896,0.0,364156,0.0,4494374,6
