Flow Duration,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Flow Bytes/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Min,Fwd PSH Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Variance,SYN Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Fwd Act Data Pkts,Fwd Seg Size Min,Active Max,Idle Std,Idle Max,Idle Min,Label
8572,33,33,33.9603774239196,0,0,0.0,4528050.322958257,2151.010069644643,2472.111100484225,4398,11,4399,2205.106671257585,4398,11,1,1.2277242919249305,0.0,1,0,0,29,12,92442.19713637728,22.00459353834264,0.0,0,0,1,0,0,0,0.0,0,0,0,0,11,0,0.0,0,0,8
160847,344,0,113.81297040722862,0,0,0.0,4297.571713585912,19941.048331519734,24413.38939170095,51767,3,115756,22758.29502300352,60808,3,147159,73579.70769017808,104042.1871148848,10,0,0,153,76,37.72944913207506,18.727438964610588,20974.33974325796,4,0,7,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,8
4,201,201,201.9416896048821,0,0,0.0,108751890.95937768,4.372206930078603,0.0,4,4,4,4.372206930078603,4,4,0,0.0,0.0,0,0,0,16,0,535980.292390464,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,8,0,0.0,0,0,8
73222,0,0,0.0,0,0,0.0,0.0,18305.50071432151,22741.609717348445,46858,2,46863,23431.700496549933,46858,4,6,6.00242386683516,0.0,6,0,0,60,40,41.269246725282166,27.512831149077897,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,8
428627,340,0,113.44837699932594,0,0,0.0,1549.802755671652,53578.39804053181,64674.772704587085,169480,1,319604,63920.91193976861,169480,2,364206,182103.30538813843,257530.67999978183,1,0,0,152,76,14.13268297569497,7.0663414868474845,22461.723372729262,4,0,7,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,8
27938,0,0,0.0,0,0,0.0,0.0,6984.588850233625,8072.7932456683475,14361,2,14270,7135.268817753807,14267,3,3,3.964246051065274,0.0,3,0,0,60,40,107.3966623777437,71.59777491198804,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,8
165395,130,0,37.28053218012799,0,0,0.0,1500.278811605486,18377.24521361718,25977.019274706992,59787,2,164433,27405.567507135867,59787,2,158551,79275.56638820723,112102.68164603792,7,0,0,172,76,42.70031728046124,18.30013597631108,4054.7367844286914,4,0,8,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,8
27704,0,0,0.0,0,0,0.0,0.0,6926.06723952663,8806.087869469942,16631,4,11572,5786.316710845407,11567,5,5,5.137056294356819,0.0,5,0,0,60,40,108.29989825615492,72.19993217357876,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,8
660788,234,0,78.06835281760752,0,0,0.0,710.6338675087568,82598.55314227375,109143.03024972382,306190,2,572304,114460.81127958576,306190,3,509414,254707.49474278133,360207.5802806531,2,0,0,152,76,9.08234951293782,4.541174755996116,9964.933441227313,4,0,7,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,8
68771,0,0,0.0,0,0,0.0,0.0,17192.864903032496,21115.39690094753,43181,3,43068,21534.26381588412,43065,3,9,9.0,0.0,9,0,0,60,40,43.62599671439927,29.08399780965596,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,8
182915,220,0,62.99162967689652,0,0,0.0,2264.794608776302,20323.972317539017,28744.744043296763,66298,2,181771,30295.30759996194,66298,2,174544,87272.35036481776,123411.84199294282,7,0,0,172,76,38.97885226143245,16.70522239773956,10592.835141637484,4,0,8,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,8
577194,65,0,19.45329842934344,0,0,0.0,231.97928659510148,65038.91234357063,86395.47850155411,213633,3,569483,96857.5595395746,230859,5,463099,231549.75967565345,327454.7202239621,4,0,0,169,76,11.903527259392874,5.213634456693953,841.1786596871607,4,0,7,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,8
72191,0,0,0.0,0,0,0.0,0.0,18047.915622818848,21305.47714158324,40957,7,35907,17953.52520909202,35899,7,9,9.0,0.0,9,0,0,60,40,41.59210050008808,27.72806700251481,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,8
2,323,323,323.7503431236952,0,0,0.0,289679607.0087421,2.501040236984603,0.0,2,2,2,2.501040236984603,2,2,0,0.0,0.0,0,0,0,16,0,832986.5876885002,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,8,0,0.0,0,0,8
66175,0,0,0.0,0,0,0.0,0.0,16543.96031437665,20397.434821806502,41857,3,41860,20930.21721859065,41857,3,8,8.572760532955087,0.0,8,0,0,60,40,45.422882803892,30.281921870685466,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,8
164849,344,0,112.61479412161395,0,0,0.0,4217.6149485643045,20209.88945255933,25117.44240882659,53792,3,123471,23749.59128887253,62065,3,151428,75714.04505014035,107061.04925659957,10,0,0,154,76,37.38390939721508,18.36198657135752,20885.677728205206,4,0,7,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,8
244020,93,0,29.97013325931603,0,0,0.0,787.637039207676,30322.4972526147,40762.94363270322,110501,7,181606,35892.10719718874,110501,7,204254,102127.24743804763,144409.23050819465,14,0,0,153,76,24.92944190094709,12.314825448634124,2205.3064235197453,4,0,7,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,8
71769,0,0,0.0,0,0,0.0,0.0,17942.495414813333,21282.04192535354,41231,6,36789,18394.998679619857,36783,6,9,9.0,0.0,9,0,0,60,40,41.8428619543652,27.895241305070364,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,8
665078,39,0,11.9955735771575,0,0,0.0,124.50717613929643,79485.73526367143,114483.21132920792,315085,3,594257,110107.10135981887,323926,4,568843,284421.9103740072,402222.0310936626,7,0,0,160,76,9.87771349313806,4.560050845665187,292.6229383094497,4,0,7,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,8
174724,178,0,50.97094323282629,0,0,0.0,1907.3612210928784,19413.82073371968,27450.75215474024,63254,2,173665,28944.26999586564,63254,2,167067,83533.62109603093,118124.48035881024,7,0,0,172,76,40.71874547726827,17.4508909183388,7536.083857396296,4,0,8,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,8
265405,83,0,27.67065063068588,0,0,0.0,624.4602981783413,33175.670291992865,43122.53031265066,117200,7,195797,39159.53616220158,135675,7,219146,109573.46972698953,154942.3792556301,12,0,0,152,76,22.824460678479205,11.412230335909117,1242.500920387918,4,0,7,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,8
9,75,75,75.79556027253133,0,0,0.0,17717776.601867165,9.711667551099625,0.0,9,9,9,9.711667551099625,9,9,0,0.0,0.0,0,0,0,16,0,293796.24719446525,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,8,0,0.0,0,0,8
158177,252,0,82.37470405953633,0,0,0.0,3190.241670159484,18960.00719459589,24271.10242241249,52868,3,127725,23606.819349756915,58919,3,147116,73558.23079044645,104013.57832971503,9,0,0,159,76,40.260192821915695,18.96611890521653,13820.581586159497,4,0,7,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,8
89039,0,0,0.0,0,0,0.0,0.0,22259.832408934315,27171.106931975544,55291,7,33740,16870.21618495175,33732,8,7,7.049968164563699,0.0,7,0,0,60,40,33.724951742570994,22.483301165047333,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,8
315129,53,0,17.918831089466423,0,0,0.0,345.4576352201694,39391.125014575824,49003.91460162269,135141,7,251649,50329.96466842423,150594,7,252945,126472.69541362056,178849.10667747588,7,0,0,152,76,19.050502493469576,9.525251246014063,642.5546843059635,4,0,7,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,8
29351,0,0,0.0,0,0,0.0,0.0,7337.792234561941,10137.716725347356,21024,4,8322,4161.376285335191,8315,6,4,4.401836410864432,0.0,4,0,0,60,40,102.7251286045579,68.48341908609146,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,8
16904,19,19,19.31806720447421,0,0,0.0,2575742.29379848,4230.591649127813,4878.914691938332,8666,7,8668,4337.355744132127,8666,7,2,2.4230149220837376,0.0,2,0,0,42,24,52631.311064967056,43.427876151408526,0.0,0,0,3,0,0,0,0.0,0,0,0,0,15,0,0.0,0,0,8
4,100,100,100.69045547597968,0,0,0.0,39360216.61216697,4.472479363012459,0.0,4,4,4,4.472479363012459,4,4,0,0.0,0.0,0,0,0,16,0,526430.53687176,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,8,0,0.0,0,0,8
281086,57,0,19.184985364403328,0,0,0.0,434.5687080616536,35135.83705986732,45354.34006801019,125065,7,218301,43660.28974194101,125065,8,228439,114219.91977422754,161515.49725489385,11,0,0,152,76,21.70859968828595,10.854299841034775,656.3040068274172,4,0,7,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,8
27502,0,0,0.0,0,0,0.0,0.0,6875.510524723795,9594.929296399008,19080,5,8709,4354.920402061908,8702,7,6,6.330135109762944,0.0,6,0,0,60,40,109.09886815179615,72.73257878061523,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,8
264399,82,0,27.54681592377088,0,0,0.0,624.0563272899635,33049.92941512499,43025.92406902868,116968,7,194957,38991.59860895242,134465,7,218382,109191.0504613636,154401.38161446518,12,0,0,152,76,22.90522105370244,11.45261052343228,1231.0751047573303,4,0,7,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,8
518003,123,0,41.28846577937225,0,0,0.0,483.6201732042941,61202.63553579949,105633.17961921373,314413,4,408997,81799.5971953837,292470,4,457938,197931.42410239947,296304.82668352086,11,0,0,152,85,11.62563124404364,6.671810542648512,2713.0770708414943,4,0,7,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,8
5,99,99,99.65109608546187,0,0,0.0,32624848.16018753,5.9098095651444815,0.0,5,5,5,5.9098095651444815,5,5,0,0.0,0.0,0,0,0,16,0,389541.9461754087,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,8,0,0.0,0,0,8
317576,44,0,14.941004175354768,0,0,0.0,284.67746627357496,39697.07811858258,49467.47600534896,137043,7,256656,51331.31852483255,144257,7,253978,126989.1994918732,179579.76430497514,7,0,0,152,76,18.899048373343,9.449524185801884,429.7393208639694,4,0,7,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,8
79717,0,0,0.0,0,0,0.0,0.0,19929.452883797665,25079.417554327065,52055,0,52062,26031.169949836654,52055,7,1,1.7049908985066249,0.0,1,0,0,60,40,37.82192996515429,25.214619974067677,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,8
105536,0,0,0.0,0,0,0.0,0.0,26384.185358022747,32709.46890335913,67327,5,38204,19102.232423414243,38195,8,5,5.203443908475393,0.0,5,0,0,60,40,28.900417189227326,19.266944792159208,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,8
6,198,198,198.3132236039133,0,0,0.0,60717912.469497696,6.791184264057828,0.0,6,6,6,6.791184264057828,6,6,0,0.0,0.0,0,0,0,16,0,305601.4986493594,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,8,0,0.0,0,0,8
3,346,346,346.4387187009629,0,0,0.0,290349480.3229011,3.9829528719316487,0.0,3,3,3,3.9829528719316487,3,3,0,0.0,0.0,0,0,0,16,0,716721.0182898132,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,8,0,0.0,0,0,8
30933,0,0,0.0,0,0,0.0,0.0,7733.425208284112,9413.153596290014,18956,1,12064,6032.083958285769,12061,3,1,1.374610230717768,0.0,1,0,0,60,40,97.1274370687293,64.75162471748793,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,8
228158,205,0,60.63117678775164,0,0,0.0,1917.0693844669784,27149.28453582648,37217.34503854605,95157,4,192565,35246.10924060823,95157,4,201235,100617.91733017511,142279.37907443033,11,0,0,161,76,28.769148423892915,13.243488142609769,9997.93810948324,4,0,7,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,8
2,417,417,417.0652207516023,0,0,0.0,401580068.9187434,2.5474548627723106,0.0,2,2,2,2.5474548627723106,2,2,0,0.0,0.0,0,0,0,16,0,921792.1624595344,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,8,0,0.0,0,0,8
468199,318,0,106.13464879830852,0,0,0.0,1423.2369494068482,55609.87876255431,70717.45095115036,192413,1,319988,63997.73970288563,174383,2,402292,175643.50451171253,261872.7049131522,2,0,0,152,84,12.96125190020147,7.186430744055091,20211.92591780779,4,0,7,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,8
68681,0,0,0.0,0,0,0.0,0.0,17170.275629983305,21108.11762123744,43228,3,43231,21615.79151683581,43228,3,8,8.998318756570956,0.0,8,0,0,60,40,43.6807264285261,29.120484285689667,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,8
4,79,79,79.7737142051017,0,0,0.0,31866758.7588415,4.834549446415473,0.0,4,4,4,4.834549446415473,4,4,0,0.0,0.0,0,0,0,16,0,491947.6717814485,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,8,0,0.0,0,0,8
2,375,375,375.82598663029705,0,0,0.0,356510016.17554784,2.284058389040429,0.0,2,2,2,2.284058389040429,2,2,0,0.0,0.0,0,0,0,16,0,905313.8703293256,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,8,0,0.0,0,0,8
7,122,122,122.39710345238312,0,0,0.0,34970600.98922993,7.0,0.0,7,7,7,7.0,7,7,0,0.0,0.0,0,0,0,16,0,285714.2857,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,8,0,0.0,0,0,8
656609,233,0,77.85021619268731,0,0,0.0,710.3164588663195,81802.61211920701,107418.25855770172,299684,2,572099,113764.36035568493,300347,4,504122,252061.0634431132,356465.2987067927,2,0,0,152,76,9.198381100698048,4.570797184170661,9914.116661319871,4,0,7,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,8
27598,0,0,0.0,0,0,0.0,0.0,6899.544732536217,9219.921172160728,17916,5,10070,5035.39334183662,10064,6,5,5.762956164337054,0.0,5,0,0,60,40,108.719045044567,72.47936337106931,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,8
78752,0,0,0.0,0,0,0.0,0.0,19688.11902701232,24731.99834314239,51283,0,51289,25644.865475758623,51283,6,2,2.343627979091176,0.0,2,0,0,60,40,38.33423215294026,25.55615476616152,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,8
112902,0,0,0.0,0,0,0.0,0.0,28225.659286683884,35181.22601250174,72680,4,40217,20108.86051463848,40208,8,4,4.0,0.0,4,0,0,60,40,26.71699241216536,17.81132827198224,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,8
524834,110,0,36.19466908687408,0,0,0.0,434.3027819891239,63278.37104965555,103269.7950350709,291526,4,486595,91745.28534652996,297161,5,449714,224857.0833771258,317981.57386785455,10,0,0,157,76,11.978467134871208,5.747779506071641,2391.188165021927,4,0,7,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,8
285479,90,0,30.14192337502457,0,0,0.0,632.5220303923927,35684.9829846462,45050.42583357149,121829,7,212554,42510.93504248833,159839,7,234410,117205.11300047088,165738.6475932305,10,0,0,152,76,21.21278880486838,10.606394400868895,1470.5170190499143,4,0,7,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,8
641895,228,0,76.18772344014523,0,0,0.0,707.5043810313698,80236.9932412887,108617.72165216862,306056,2,558161,111632.32059737969,306056,4,498786,249393.1806181194,352690.72716943745,3,0,0,152,76,9.4163562110912,4.708178105312816,9481.61111641856,4,0,7,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,8
631613,46,0,13.628943610181391,0,0,0.0,151.86472446982737,73312.96153771982,100490.90734331064,262883,3,591507,104789.00607299866,276544,5,523710,261855.40899356044,370311.2750753353,5,0,0,165,76,10.760160315086594,4.7947260975811306,381.513020716582,4,0,7,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,8
3,41,41,41.1351917721662,0,0,0.0,27423461.18288548,3.0,0.0,3,3,3,3.0,3,3,0,0.0,0.0,0,0,0,16,0,666666.6667,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,8,0,0.0,0,0,8
173626,172,0,49.35964482058096,0,0,0.0,1859.449493860206,19291.820562703317,27277.300573152897,62846,2,172579,28763.171790160588,62846,2,166064,83032.46764172192,117415.74234740928,7,0,0,172,76,40.95196736432079,17.550843155583586,7126.345319265107,4,0,8,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,8
66890,0,0,0.0,0,0,0.0,0.0,16722.66896476827,20600.21632942431,42248,3,42251,21125.834433322016,42248,3,8,8.694186488716337,0.0,8,0,0,60,40,44.92578748009136,29.95052498774695,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,8
20669,11,11,11.797289996807244,0,0,0.0,1572971.999494045,5170.042862126083,8123.10753883196,17092,9,3574,1788.9618759685688,3565,11,6,6.07391183725596,0.0,6,0,0,49,30,32185.15051061762,55.7874264040282,0.0,0,0,3,0,0,0,0.0,0,0,0,0,17,0,0.0,0,0,8
177291,191,0,54.738298556354565,0,0,0.0,2019.3829914103424,19699.06770613455,27856.296983867745,64208,2,176206,29367.69329483954,64208,2,169410,84705.36130234362,119781.57124895608,7,0,0,172,76,40.17345249424705,17.21719392576374,8494.088067635776,4,0,8,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,8
646599,231,0,77.23898797895252,0,0,0.0,713.2746115198966,80824.91047833617,108523.4882619342,305286,2,561853,112370.6561050924,305286,4,500620,250310.30085421848,353988.18956303474,2,0,0,152,76,9.33059863356618,4.665299316476619,9690.742675322354,4,0,7,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,8
311289,67,0,22.59004057870284,0,0,0.0,440.8012902174655,38911.18743461609,48276.74257638901,132157,7,243795,48759.17705347869,160534,7,251324,125662.47412771248,177702.95045637942,7,0,0,152,76,19.28808309957081,9.644041549298242,976.3904557722516,4,0,7,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,8
27664,0,0,0.0,0,0,0.0,0.0,6916.060485721322,8962.22423991038,17116,4,11005,5502.998648829639,11000,5,5,5.373203876782964,0.0,5,0,0,60,40,108.45803936707786,72.30535958282861,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,8
30004,0,0,0.0,0,0,0.0,0.0,7501.02225385661,9965.834727527865,20569,3,9431,4715.602802149592,9425,5,3,3.29999442912606,0.0,3,0,0,60,40,100.43090297361952,66.95393532898443,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,8
4,105,105,105.25252943390238,0,0,0.0,40167114.04695803,4.590974790490972,0.0,4,4,4,4.590974790490972,4,4,0,0.0,0.0,0,0,0,16,0,515145.2580628721,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,8,0,0.0,0,0,8
3,42,42,42.7107007021223,0,0,0.0,28473800.466897037,3.0,0.0,3,3,3,3.0,3,3,0,0.0,0.0,0,0,0,16,0,666666.6667,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,8,0,0.0,0,0,8
99891,0,0,0.0,0,0,0.0,0.0,24972.75697667789,30845.6650828595,63359,4,36527,18263.595649133586,36518,8,4,4.0,0.0,4,0,0,60,40,30.24300707723868,20.16200471741543,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,8
31073,0,0,0.0,0,0,0.0,0.0,7768.339280856412,9684.348608427752,19825,1,11246,5623.243353804655,11242,3,1,1.495540052078221,0.0,1,0,0,60,40,96.67371677968752,64.44914452787418,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,8
271312,62,0,20.91838061114573,0,0,0.0,485.9549476752903,33914.1100888917,44211.06211507649,121613,7,207488,41497.759167343545,121613,8,221750,110875.00030039831,156783.5582261687,12,0,0,152,76,22.452939766623857,11.226469879670375,760.7699603022015,4,0,7,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,8
292431,92,0,30.997696955597192,0,0,0.0,635.313716359974,36553.929365691205,45718.034075797215,123432,7,218357,43671.48627111345,168207,7,239695,119847.86407064776,169477.27224858533,9,0,0,152,76,20.65468520697628,10.327342602534111,1549.476394791499,4,0,7,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,8
5,199,199,199.96300986047743,0,0,0.0,82557940.0567875,5.69132675968172,0.0,5,5,5,5.69132675968172,5,5,0,0.0,0.0,0,0,0,16,0,410349.8324125585,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,8,0,0.0,0,0,8
3,41,41,41.98891678007998,0,0,0.0,27992611.18673846,3.0,0.0,3,3,3,3.0,3,3,0,0.0,0.0,0,0,0,16,0,666666.6667,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,8,0,0.0,0,0,8
205458,348,0,100.45731417314744,0,0,0.0,3406.321335791989,22937.7272320272,32261.224622786234,74343,1,201751,33807.931301093406,74819,1,194740,97370.4273108632,137692.39824566207,7,0,0,171,76,33.87783733720633,14.653867660613043,19986.0549572191,4,0,7,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,8
76448,0,0,0.0,0,0,0.0,0.0,19112.224723836487,24037.53508462193,49886,0,49892,24946.43395447466,49886,6,2,2.3995079183845087,0.0,2,0,0,60,40,39.84755524711142,26.565036830073872,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,8
31287,0,0,0.0,0,0,0.0,0.0,7821.872900636598,9627.977448526604,19676,1,11610,5805.009868024553,11606,3,1,1.1341752126748443,0.0,1,0,0,60,40,95.92129266586754,63.94752845096171,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,8
179571,346,0,108.207397034248,0,0,0.0,3923.500286554738,21198.800339930363,27707.245974700774,61242,2,151850,27395.996519357035,66689,2,167130,83565.03690892874,118165.69585184344,9,0,0,160,76,36.11286870038655,17.017698729132178,20559.541489660773,4,0,7,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,8
572323,97,0,32.40714720932733,0,0,0.0,340.578563371163,57644.51527647711,88599.23611083791,270721,3,300194,60038.97448619763,184773,3,500906,128884.33296783493,246510.507159916,8,0,0,152,114,10.490210348023606,8.609630268126866,1454.079970776199,4,0,8,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,8
595225,53,0,15.405003905731874,0,0,0.0,181.6122124187192,66600.93786493121,85276.24376422114,206121,3,588516,99006.32505405688,225023,5,474635,237317.51108864025,335612.81384531915,3,0,0,171,76,11.719697181632355,5.049902443938231,478.1684893731498,4,0,7,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,8
603596,93,0,29.209017223274387,0,0,0.0,300.4917912595255,68987.46972684069,88011.00837524794,218703,2,584543,101423.19461860512,234359,5,474349,237174.53259107005,335411.49486252613,2,0,0,167,76,11.30291935064304,4.980635500670831,2540.6513558147617,4,0,7,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,8
22011,10,10,10.342575826504904,0,0,0.0,1379010.110130296,5505.340391416239,6354.245057147609,11283,5,11285,5644.388779387229,11283,5,3,3.155708095795518,0.0,3,0,0,50,31,28227.903451820923,56.55999024403399,0.0,0,0,3,0,0,0,0.0,0,0,0,0,17,0,0.0,0,0,8
14,57,57,57.79168875619977,0,0,0.0,8366813.724008401,14.323716249523097,0.0,14,14,14,14.323716249523097,14,14,0,0.0,0.0,0,0,0,16,0,140847.59720921636,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,8,0,0.0,0,0,8
27749,0,0,0.0,0,0,0.0,0.0,6937.344951503743,8630.120612831224,16085,4,12211,6105.619010421602,12206,4,4,4.870915598731735,0.0,4,0,0,60,40,108.1216716368707,72.08111442517144,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,8
527952,118,0,39.66179387385131,0,0,0.0,457.42116162724784,60550.94240975555,102513.3008391909,306411,4,389069,77813.99603396798,272744,4,465808,185284.9952618256,287184.66958243726,11,0,0,152,91,11.41767143965979,7.026734969752358,2482.483471968011,4,0,7,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,8
6,118,118,118.24984045805688,0,0,0.0,34591563.795681976,6.807684126054199,0.0,6,6,6,6.807684126054199,6,6,0,0.0,0.0,0,0,0,16,0,304030.0832209372,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,8,0,0.0,0,0,8
13170,25,25,25.304845300510493,0,0,0.0,3373979.3732292573,3298.350543282834,5173.7706676931375,10892,11,2281,1144.8720194970865,2276,13,3,3.86859668563094,0.0,3,0,0,37,19,68910.02009080182,35.53213458956049,0.0,0,0,2,0,0,0,0.0,0,0,0,0,13,0,0.0,0,0,8
208503,345,0,98.62481843384136,0,0,0.0,3316.6058271678908,23217.197008647083,32823.815435342745,76144,1,206146,34445.62067133746,76144,1,197495,98747.6304565082,139640.1730063523,7,0,0,171,76,33.52712195873562,14.39424080933752,19654.18009230681,4,0,7,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,8
3,43,43,43.68457552072337,0,0,0.0,29123050.34434129,3.0,0.0,3,3,3,3.0,3,3,0,0.0,0.0,0,0,0,16,0,666666.6667,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,8,0,0.0,0,0,8
6,203,203,203.88283804690536,0,0,0.0,65836386.05157155,6.880430120997858,0.0,6,6,6,6.880430120997858,6,6,0,0.0,0.0,0,0,0,16,0,302795.6969863619,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,8,0,0.0,0,0,8
470798,312,0,104.32770270261156,0,0,0.0,1396.688575969927,55655.49492244491,71134.26546821014,194273,1,319384,63876.93467014793,174516,2,404743,174426.65260819203,261442.630354352,2,0,0,152,84,12.899754439781844,7.22328484853052,19753.31840627896,4,0,7,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,8
3,392,392,392.8059154892923,0,0,0.0,363373776.31036514,3.040530172981864,0.0,3,3,3,3.040530172981864,3,3,0,0.0,0.0,0,0,0,16,0,851352.8324281893,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,8,0,0.0,0,0,8
3,43,43,43.01488070624852,0,0,0.0,28676587.135807544,3.0,0.0,3,3,3,3.0,3,3,0,0.0,0.0,0,0,0,16,0,666666.6667,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,8,0,0.0,0,0,8
260826,81,0,27.10698912180534,0,0,0.0,622.6215338596828,32603.3324220292,42682.80527591578,116144,7,191975,38395.13063308688,130164,7,215665,107832.80246449372,152479.90686548548,13,0,0,152,76,23.192059682749736,11.596029837641764,1190.493751808366,4,0,7,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,8
507294,129,0,43.0392775600125,0,0,0.0,511.8185689315093,61904.06278647459,108991.15273210408,323026,4,430446,86089.36051068813,313700,4,449467,211542.96833695396,306120.9908649225,12,0,0,152,80,11.84946155314232,6.2897999687267845,2961.2684781423,4,0,7,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,8
