Flow Duration,Total Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Min,Bwd Packet Length Std,Flow Bytes/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Mean,Bwd IAT Min,Bwd PSH Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Mean,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ECE Flag Count,Down/Up Ratio,Fwd Segment Size Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Active Mean,Active Std,Active Max,Idle Std,Idle Min,Label
21332,3,0,0,0.0,0.0,0,0.0,0.0,5333.210249256155,7820.942429894938,16571,2,4758,2379.365452661067,3361.692646758713,4756,2,2.33808315526624,2,0,0,60,40,140.6531326093318,93.76875507320987,0.0,0.0,1,0,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,7
621203,7,0,0,17.14285714,29.27700219,0,0.0,193.1853591556473,56473.04688223921,101310.28872228877,285336,2,620234,103372.35022306572,201996.15947160564,512056,3,148288.56850969078,4,0,0,172,116,11.26914595124493,8.049389965598685,9.230769231,507.6923077,2,4,0,0,0,0,17.14285714,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,7
9,2,0,56,56.0,0.0,0,0.0,12444444.44,9.0,0.0,9,9,9,9.0,0.0,9,9,0.0,0,0,0,16,0,222222.2222,0.0,56.0,0.0,0,0,0,0,0,0,56.0,0,0,0,0,0,1,0.0,0.0,0,0.0,0,7
903737,6,0,0,20.0,30.98386677,0,0.0,132.85518176925189,90373.77102644212,133369.43867391802,367648,3,257399,51479.9037993536,72363.84426054159,151699,3,215091.54250695265,4,0,0,152,116,6.642759089106347,5.53563257434279,10.0,545.4545455,1,4,0,0,0,0,20.0,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,7
780868,6,0,0,20.0,30.98386677,0,0.0,153.6946895732782,78086.85099317456,128694.59011294096,374956,2,160470,32094.195227264925,45552.185475798586,94401,3,183424.18451346585,4,0,0,152,116,7.684734478364282,6.40394539821212,10.0,545.4545455,1,4,0,0,0,0,20.0,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,7
9,2,0,56,56.0,0.0,0,0.0,12444444.44,9.0,0.0,9,9,9,9.0,0.0,9,9,0.0,0,0,0,16,0,222222.2222,0.0,56.0,0.0,0,0,0,0,0,0,56.0,0,0,0,0,0,1,0.0,0.0,0,0.0,0,7
3,2,0,56,56.0,0.0,0,0.0,37333333.33,3.0,0.0,3,3,3,3.0,0.0,3,3,0.0,0,0,0,16,0,666666.6667,0.0,56.0,0.0,0,0,0,0,0,0,56.0,0,0,0,0,0,1,0.0,0.0,0,0.0,0,7
1011191,6,0,0,50.0639629453509,77.55875788719493,0,0.0,297.89923207505524,101119.15738626992,139433.7462443806,376134,7,514025,102805.1292807448,163209.2830233362,371310,9,233086.8391465031,7,0,0,152,116,5.933876395640392,4.94489699659649,25.03198146923301,3975.4794082252743,1,4,0,0,0,0,50.0639629453509,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,7
3,2,0,56,56.0,0.0,0,0.0,37333333.33,3.0,0.0,3,3,3,3.0,0.0,3,3,0.0,0,0,0,16,0,666666.6667,0.0,56.0,0.0,0,0,0,0,0,0,56.0,0,0,0,0,0,1,0.0,0.0,0,0.0,0,7
21474,3,0,0,0.0,0.0,0,0.0,0.0,5368.733758530702,7958.901747541937,16854,7,4612,2306.3240730570083,3250.321074672296,4604,8,7.4426548482604336,7,0,0,60,40,139.71891896320966,93.14594598547308,0.0,0.0,1,0,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,7
1186004,6,0,0,20.0,30.98386677,0,0.0,102.2410000362893,118600.49213610354,202649.80710350213,632743,2,299708,59941.745534465066,88125.15711930479,191744,6,281408.8118612676,2,0,0,152,116,5.112050002784998,4.260041669063465,10.0,545.4545455,1,4,0,0,0,0,20.0,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,7
6,2,0,56,56.0,0.0,0,0.0,18666666.67,6.0,0.0,6,6,6,6.0,0.0,6,6,0.0,0,0,0,16,0,333333.3333,0.0,56.0,0.0,0,0,0,0,0,0,56.0,0,0,0,0,0,1,0.0,0.0,0,0.0,0,7
7,2,0,56,56.0,0.0,0,0.0,16000000.0,7.0,0.0,7,7,7,7.0,0.0,7,7,0.0,0,0,0,16,0,285714.2857,0.0,56.0,0.0,0,0,0,0,0,0,56.0,0,0,0,0,0,1,0.0,0.0,0,0.0,0,7
70607,3,0,0,0.0,0.0,0,0.0,0.0,17651.99581917542,20584.87651164387,37973,4,32674,16337.103339367675,23090.1718378278,32664,9,4.545018762583316,4,0,0,60,40,42.5226153705522,28.348410251845227,0.0,0.0,1,0,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,7
4,2,0,56,56.0,0.0,0,0.0,28000000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0.0,0,0,0,16,0,500000.0,0.0,56.0,0.0,0,0,0,0,0,0,56.0,0,0,0,0,0,1,0.0,0.0,0,0.0,0,7
1061180,6,0,0,61.97957470863055,96.01834425907256,0,0.0,351.28311001861823,106118.05757517029,136686.73017391475,363700,5,560409,112081.88155758075,166860.19117828045,363700,6,237532.6221299524,5,0,0,152,116,5.663008617393353,4.719173848055685,30.98978735247857,5240.618609136586,1,4,0,0,0,0,61.97957470863055,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,7
25448,3,0,0,0.0,0.0,0,0.0,0.0,6362.071074032296,9709.287350053124,20500,4,4942,2471.338070472088,3483.0156950335404,4934,8,4.681626038310216,4,0,0,60,40,120.63579110000492,80.423860729115,0.0,0.0,1,0,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,7
74471,3,0,0,0.0,0.0,0,0.0,0.0,18617.779660112337,22251.092902266344,44204,6,44214,22107.30786922085,31250.853278080114,44204,9,6.043997222505753,6,0,0,60,40,40.28795398214713,26.858635984764756,0.0,0.0,1,0,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,7
3,2,0,80,80.0,0.0,0,0.0,53333333.33,3.0,0.0,3,3,3,3.0,0.0,3,3,0.0,0,0,0,16,0,666666.6667,0.0,80.0,0.0,0,0,0,0,0,0,80.0,0,0,0,0,0,1,0.0,0.0,0,0.0,0,7
9,2,0,56,56.0,0.0,0,0.0,12444444.44,9.0,0.0,9,9,9,9.0,0.0,9,9,0.0,0,0,0,16,0,222222.2222,0.0,56.0,0.0,0,0,0,0,0,0,56.0,0,0,0,0,0,1,0.0,0.0,0,0.0,0,7
3,2,0,56,56.0,0.0,0,0.0,37333333.33,3.0,0.0,3,3,3,3.0,0.0,3,3,0.0,0,0,0,16,0,666666.6667,0.0,56.0,0.0,0,0,0,0,0,0,56.0,0,0,0,0,0,1,0.0,0.0,0,0.0,0,7
1,2,0,56,56.0,0.0,0,0.0,112000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0.0,0,0,0,16,0,2000000.0,0.0,56.0,0.0,0,0,0,0,0,0,56.0,0,0,0,0,0,1,0.0,0.0,0,0.0,0,7
670044,6,0,0,20.0,30.98386677,0,0.0,179.09418720312397,67004.47161920843,106041.88761873364,280867,5,144863,28972.681636246714,47403.64379141504,108524,7,153363.5679806112,5,0,0,152,116,8.954709359988767,7.462257799629401,10.0,545.4545455,1,4,0,0,0,0,20.0,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,7
17863,3,0,0,0.0,0.0,0,0.0,0.0,4465.791103964982,6716.646356574243,14205,1,3656,1828.0424901399897,2573.928773665577,3648,8,1.9334131270234547,1,0,0,60,40,168.26318541409307,112.17545694272872,0.0,0.0,1,0,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,7
198587,6,0,0,72.56459577134856,112.41658837949971,0,0.0,2185.6628550509,24823.389901058734,29962.85402532956,64000,2,134586,26917.31313544584,37001.51814863943,71883,2,89897.09290466018,7,0,0,152,76,30.47406343334485,15.237031718054752,43.53875746136207,8570.651966205827,1,4,0,0,0,0,72.56459577134856,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,7
84247,3,0,0,0.0,0.0,0,0.0,0.0,21061.812856418765,24906.07633317603,48509,3,48518,24259.428444769677,34294.68685290236,48509,9,3.9596932664368376,3,0,0,60,40,35.64660997927324,23.76440664759153,0.0,0.0,1,0,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,7
3,2,0,56,56.0,0.0,0,0.0,37333333.33,3.0,0.0,3,3,3,3.0,0.0,3,3,0.0,0,0,0,16,0,666666.6667,0.0,56.0,0.0,0,0,0,0,0,0,56.0,0,0,0,0,0,1,0.0,0.0,0,0.0,0,7
942128,6,0,0,20.0,30.98386677,0,0.0,127.39643229757704,94212.86282091044,130089.56220919506,301107,3,406728,81345.61351407756,130458.07038349856,299190,4,219786.415798451,3,0,0,152,116,6.3698216138495525,5.308184678369744,10.0,545.4545455,1,4,0,0,0,0,20.0,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,7
9,2,0,56,56.0,0.0,0,0.0,12444444.44,9.0,0.0,9,9,9,9.0,0.0,9,9,0.0,0,0,0,16,0,222222.2222,0.0,56.0,0.0,0,0,0,0,0,0,56.0,0,0,0,0,0,1,0.0,0.0,0,0.0,0,7
9,2,0,56,56.0,0.0,0,0.0,12444444.44,9.0,0.0,9,9,9,9.0,0.0,9,9,0.0,0,0,0,16,0,222222.2222,0.0,56.0,0.0,0,0,0,0,0,0,56.0,0,0,0,0,0,1,0.0,0.0,0,0.0,0,7
87007,3,0,0,0.0,0.0,0,0.0,0.0,21751.941755354183,27288.114695201333,56541,3,30462,15231.191712900543,21530.128995428364,30455,7,3.725501921323386,3,0,0,60,40,34.54925020928479,23.03283347467569,0.0,0.0,1,0,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,7
9,2,0,56,56.0,0.0,0,0.0,12444444.44,9.0,0.0,9,9,9,9.0,0.0,9,9,0.0,0,0,0,16,0,222222.2222,0.0,56.0,0.0,0,0,0,0,0,0,56.0,0,0,0,0,0,1,0.0,0.0,0,0.0,0,7
9,2,0,56,56.0,0.0,0,0.0,12444444.44,9.0,0.0,9,9,9,9.0,0.0,9,9,0.0,0,0,0,16,0,222222.2222,0.0,56.0,0.0,0,0,0,0,0,0,56.0,0,0,0,0,0,1,0.0,0.0,0,0.0,0,7
619923,6,0,0,20.0,30.98386677,0,0.0,193.5738659579955,61992.32740682751,103985.5827077114,264359,6,109634,21926.90680696364,30071.170165067346,57325,7,153197.60410562155,6,0,0,152,116,9.678693299126415,8.065577749874235,10.0,545.4545455,1,4,0,0,0,0,20.0,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,7
89233,3,0,0,0.0,0.0,0,0.0,0.0,22308.3318174774,29112.664292987203,61237,6,27988,13994.33883577932,19778.464828278626,27979,8,7.0,7,0,0,60,40,33.620644459029165,22.41376296634781,0.0,0.0,1,0,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,7
296040,6,0,0,57.69279532891896,89.37729420442383,0,0.0,1168.370389809005,37005.03764235591,46909.15852688186,129005,4,167034,33406.868530525004,46925.92837245216,97930,5,125146.3845307731,7,0,0,152,76,20.269417346865552,10.134708673432776,34.61567719853397,5369.527443386709,1,4,0,0,0,0,57.69279532891896,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,7
87630,3,0,0,0.0,0.0,0,0.0,0.0,21907.584207746942,27538.947462665277,57120,3,30505,15252.895473724428,21561.0463822413,30498,6,4.199901065014815,4,0,0,60,40,34.30406893272769,22.869379290040737,0.0,0.0,1,0,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,7
9,2,0,56,56.0,0.0,0,0.0,12444444.44,9.0,0.0,9,9,9,9.0,0.0,9,9,0.0,0,0,0,16,0,222222.2222,0.0,56.0,0.0,0,0,0,0,0,0,56.0,0,0,0,0,0,1,0.0,0.0,0,0.0,0,7
1,2,0,56,56.0,0.0,0,0.0,112000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0.0,0,0,0,16,0,2000000.0,0.0,56.0,0.0,0,0,0,0,0,0,56.0,0,0,0,0,0,1,0.0,0.0,0,0.0,0,7
703136,6,0,0,20.0,30.98386677,0,0.0,170.7165755685511,70313.65893602163,107841.05077060049,272047,3,165143,33028.7661809416,49581.34805260533,111057,3,164192.04812544773,4,0,0,152,116,8.535828777427554,7.1131906477839015,10.0,545.4545455,1,4,0,0,0,0,20.0,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,7
691766,6,0,0,20.0,30.98386677,0,0.0,173.47417167439752,69176.68003578014,107677.99834953708,277887,2,156112,31222.40241399175,49290.175630767386,112486,3,161007.99905285306,3,0,0,152,116,8.673708584105592,7.228090486741961,10.0,545.4545455,1,4,0,0,0,0,20.0,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,7
720022,6,0,0,20.0,30.98386677,0,0.0,166.8096804672572,72002.26086066569,110606.59837343456,332455,2,192649,38529.99355377849,60498.25703851447,131473,5,163309.30522848197,2,0,0,152,116,8.340484023345448,6.950403352527717,10.0,545.4545455,1,4,0,0,0,0,20.0,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,7
83590,3,0,0,0.0,0.0,0,0.0,0.0,20897.56164185671,25587.218398842862,51989,1,31599,15799.891160765452,22333.106653611336,31591,8,1.2431245304226688,1,0,0,60,40,35.889758476465595,23.92650565187915,0.0,0.0,1,0,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,7
3,2,0,56,56.0,0.0,0,0.0,37333333.33,3.0,0.0,3,3,3,3.0,0.0,3,3,0.0,0,0,0,16,0,666666.6667,0.0,56.0,0.0,0,0,0,0,0,0,56.0,0,0,0,0,0,1,0.0,0.0,0,0.0,0,7
8,2,0,56,56.0,0.0,0,0.0,14000000.0,8.0,0.0,8,8,8,8.0,0.0,8,8,0.0,0,0,0,16,0,250000.0,0.0,56.0,0.0,0,0,0,0,0,0,56.0,0,0,0,0,0,1,0.0,0.0,0,0.0,0,7
3,2,0,56,56.0,0.0,0,0.0,37333333.33,3.0,0.0,3,3,3,3.0,0.0,3,3,0.0,0,0,0,16,0,666666.6667,0.0,56.0,0.0,0,0,0,0,0,0,56.0,0,0,0,0,0,1,0.0,0.0,0,0.0,0,7
43048,3,0,0,0.0,0.0,0,0.0,0.0,10762.230038732489,12805.680772714117,25234,5,17804,8902.410682570224,12582.631801773296,17799,5,9.92142434269655,9,0,0,60,40,69.8764605608672,46.58430704185192,0.0,0.0,1,0,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,7
297824,6,0,0,60.94634813651837,94.4176765376196,0,0.0,1227.0565038132129,37228.12206584788,47917.883254360415,131872,2,165952,33190.48693418221,46294.34625028964,95048,3,129027.16131434978,7,0,0,152,76,20.147662814432262,10.073831407216131,36.567808882483575,5980.327756976387,1,4,0,0,0,0,60.94634813651837,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,7
3,2,0,56,56.0,0.0,0,0.0,37333333.33,3.0,0.0,3,3,3,3.0,0.0,3,3,0.0,0,0,0,16,0,666666.6667,0.0,56.0,0.0,0,0,0,0,0,0,56.0,0,0,0,0,0,1,0.0,0.0,0,0.0,0,7
2,2,0,64,64.51429653072005,0.0,0,0.0,55053967.05095968,2.354762355446669,0.0,2,2,2,2.354762355446669,0.0,2,2,0.0,0,0,0,16,0,881745.8815296026,0.0,64.51429653072005,0.0,0,0,0,0,0,0,64.51429653072005,0,0,0,0,0,1,0.0,0.0,0,0.0,0,7
18222,3,0,0,0.0,0.0,0,0.0,0.0,4555.534362318993,6821.657979082721,14434,2,3784,1892.1203168920792,2666.522907147372,3777,6,3.7451412739072776,3,0,0,60,40,164.66024105121102,109.77349403414068,0.0,0.0,1,0,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,7
138621,3,0,0,0.0,0.0,0,0.0,0.0,34655.36275116465,47836.69644713805,100535,3,38081,19040.87135189992,26890.96665097041,38055,26,4.17548293020007,4,0,0,60,40,23.223130436415417,15.482086959890712,0.0,0.0,1,0,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,7
759291,6,0,0,20.0,30.98386677,0,0.0,158.2182136368611,75929.12818161544,111263.2515011102,288298,2,207895,41579.15535433161,60397.25752560189,131593,2,176223.22708246857,5,0,0,152,116,7.910910683843054,6.5924255699810175,10.0,545.4545455,1,4,0,0,0,0,20.0,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,7
31574,3,0,0,0.0,0.0,0,0.0,0.0,7893.638758480809,11360.522074027203,24090,5,7478,3739.2641656904702,5279.32274094878,7472,6,5.634574544869249,5,0,0,60,40,95.04673302316378,63.36448867755778,0.0,0.0,1,0,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,7
36508,3,0,0,0.0,0.0,0,0.0,0.0,9127.035309843548,13811.636293975313,28776,4,28782,14391.430651127554,20344.07112492449,28776,6,4.726333615078542,4,0,0,60,40,82.62000673616164,55.08000448593219,0.0,0.0,1,0,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,7
115267,3,0,0,0.0,0.0,0,0.0,0.0,28816.89274913332,33922.342023058474,65450,3,65459,32729.945916260374,46274.40548752003,65450,9,3.980005463196817,3,0,0,60,40,26.054004914449912,17.369336612833308,0.0,0.0,1,0,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,7
621607,7,0,0,17.14285714,29.27700219,0,0.0,193.0509237171967,56509.72934176405,101027.01392738167,274327,5,620645,103440.92625089154,202578.24851321004,511741,6,148318.0584631648,6,0,0,172,116,11.26130388316669,8.043788489745497,9.230769231,507.6923077,2,4,0,0,0,0,17.14285714,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,7
58481,3,0,0,0.0,0.0,0,0.0,0.0,14620.460959436408,17839.110811245806,36315,2,36323,18161.579072917822,25673.265490814043,36315,7,2.0,2,0,0,60,40,51.30518381870232,34.20345588246821,0.0,0.0,1,0,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,7
5,2,0,56,56.0,0.0,0,0.0,22400000.0,5.0,0.0,5,5,5,5.0,0.0,5,5,0.0,0,0,0,16,0,400000.0,0.0,56.0,0.0,0,0,0,0,0,0,56.0,0,0,0,0,0,1,0.0,0.0,0,0.0,0,7
24394,3,0,0,0.0,0.0,0,0.0,0.0,6098.602208456241,7038.26323227926,12517,8,12035,6017.72843733566,8496.262528917843,12025,9,8.408971339087396,8,0,0,60,40,123.16410472940429,82.1094031518157,0.0,0.0,1,0,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,7
3,2,0,56,56.0,0.0,0,0.0,37333333.33,3.0,0.0,3,3,3,3.0,0.0,3,3,0.0,0,0,0,16,0,666666.6667,0.0,56.0,0.0,0,0,0,0,0,0,56.0,0,0,0,0,0,1,0.0,0.0,0,0.0,0,7
758014,6,0,0,20.0,30.98386677,0,0.0,158.48599719586423,75801.44902283509,122146.9718364549,346141,4,162019,32403.912375751752,45109.995537137096,92032,5,178232.95618898215,5,0,0,152,116,7.924299859362441,6.603583215776393,10.0,545.4545455,1,4,0,0,0,0,20.0,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,7
640225,6,0,0,20.0,30.98386677,0,0.0,187.4340713978142,64022.58972905549,108199.8022056805,306519,2,119295,23859.155024957927,34280.202420837566,74351,6,153735.66972519617,2,0,0,152,116,9.37170357081148,7.809752975636619,10.0,545.4545455,1,4,0,0,0,0,20.0,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,7
83179,3,0,0,0.0,0.0,0,0.0,0.0,20794.90406969581,25835.670883686995,53239,1,29938,14969.407445502273,21158.714644226435,29930,7,1.0,1,0,0,60,40,36.07762816286016,24.05175211190677,0.0,0.0,1,0,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,7
50711,3,0,0,0.0,0.0,0,0.0,0.0,12677.864810937966,15404.240541111518,31240,3,31245,15622.935977168,22086.98217175053,31240,5,3.621658026166772,3,0,0,60,40,59.186932049119854,39.45795469761139,0.0,0.0,1,0,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,7
753739,6,0,0,20.0,30.98386677,0,0.0,159.28253104442402,75373.94147768038,120063.60957515996,345336,2,169780,33956.031837254704,49259.17903530925,107024,5,177714.79350503485,2,0,0,152,116,7.964126552762996,6.636772127483095,10.0,545.4545455,1,4,0,0,0,0,20.0,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,7
659729,6,0,0,20.0,30.98386677,0,0.0,181.8937793529593,65972.97566479028,107037.50141071764,275124,2,131855,26371.068066599884,36392.21908056432,72247,3,158859.81872863218,3,0,0,152,116,9.094688965757934,7.578907471029091,10.0,545.4545455,1,4,0,0,0,0,20.0,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,7
8455,3,0,0,0.0,0.0,0,0.0,0.0,2113.904592874204,2571.45721892664,5225,3,3226,1613.1526882397686,2277.0997689644114,3223,3,4.30556067201322,4,0,0,60,40,354.85959047392845,236.573060315258,0.0,0.0,1,0,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,7
667051,6,0,0,20.0,30.98386677,0,0.0,179.8966814821362,66705.14215204588,105228.67705546271,264400,2,145243,29048.69764328536,52457.21413067242,120855,7,151755.4611881112,2,0,0,152,116,8.994834075912111,7.495695063227644,10.0,545.4545455,1,4,0,0,0,0,20.0,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,7
622402,7,0,0,17.14285714,29.27700219,0,0.0,192.8164245857117,56582.06914595203,100594.61957839808,264361,1,621192,103532.00811513768,201652.2508488041,511272,3,153495.4910816562,1,0,0,172,116,11.24762476889266,8.03401769081561,9.230769231,507.6923077,2,4,0,0,0,0,17.14285714,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,7
693467,6,0,0,20.0,30.98386677,0,0.0,173.04730189251575,69346.75999733234,108140.49599322546,275769,2,155128,31025.74538038153,48199.62326751791,109560,3,161833.5174899843,3,0,0,152,116,8.652365094346521,7.210304245202184,10.0,545.4545455,1,4,0,0,0,0,20.0,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,7
704382,6,0,0,20.0,30.98386677,0,0.0,170.39383676993432,70438.24516428527,111908.3971130588,287375,3,148316,29663.36466887224,45403.98523890488,102863,3,164278.36935861994,3,0,0,152,116,8.519691837496715,7.099743197590662,10.0,545.4545455,1,4,0,0,0,0,20.0,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,7
74827,3,0,0,0.0,0.0,0,0.0,0.0,18706.943817914384,22396.939299033544,44373,5,44381,22190.78038802,31371.188874211883,44373,8,5.811740995955468,5,0,0,60,40,40.10008022201709,26.73338681315984,0.0,0.0,1,0,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,7
85810,3,0,0,0.0,0.0,0,0.0,0.0,21452.671336992516,27213.614910912693,56583,3,29223,14611.759446532657,20652.243733533604,29215,8,3.507131183111548,3,0,0,60,40,34.997774067608084,23.331849377560168,0.0,0.0,1,0,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,7
693310,6,0,0,20.0,30.98386677,0,0.0,173.08340730761927,69331.05562249862,111284.72010120556,281814,3,141781,28356.23514854572,40901.71104817784,87193,3,166034.12806485005,5,0,0,152,116,8.654170366310652,7.211808638318338,10.0,545.4545455,1,4,0,0,0,0,20.0,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,7
1276480,6,0,0,17.612201281771995,29.55738960171701,0,0.0,94.6521258714773,118331.95858078005,183259.3123580108,486864,1,1140353,193916.13720565423,277237.18507778714,626720,1,305425.68967251404,2,0,0,168,116,5.414169069998044,3.9438385781460856,9.35713111515896,513.8955274758677,1,4,0,0,0,0,17.612201281771995,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,7
8,2,0,56,56.0,0.0,0,0.0,14000000.0,8.0,0.0,8,8,8,8.0,0.0,8,8,0.0,0,0,0,16,0,250000.0,0.0,56.0,0.0,0,0,0,0,0,0,56.0,0,0,0,0,0,1,0.0,0.0,0,0.0,0,7
190244,6,0,0,65.42148782073694,101.35053312306444,0,0.0,2069.9028964000067,23780.56904433376,29553.87614587749,64899,2,129673,25934.684079278348,36282.04787922469,73194,3,86313.49901274442,7,0,0,152,76,31.58839987625815,15.79419993897806,39.25289269112135,6860.083055216775,1,4,0,0,0,0,65.42148782073694,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,7
4,2,0,56,56.0,0.0,0,0.0,28000000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0.0,0,0,0,16,0,500000.0,0.0,56.0,0.0,0,0,0,0,0,0,56.0,0,0,0,0,0,1,0.0,0.0,0,0.0,0,7
1035737,6,0,0,62.7643523597382,97.23411656508672,0,0.0,364.4268184776224,103573.75938485644,139592.6803622235,382290,7,548271,109654.32885244393,170782.283063063,382290,7,236144.7428557033,7,0,0,152,116,5.801785286692379,4.8348210725205885,31.382176176560936,5374.030809560025,1,4,0,0,0,0,62.7643523597382,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,7
9,2,0,56,56.0,0.0,0,0.0,12444444.44,9.0,0.0,9,9,9,9.0,0.0,9,9,0.0,0,0,0,16,0,222222.2222,0.0,56.0,0.0,0,0,0,0,0,0,56.0,0,0,0,0,0,1,0.0,0.0,0,0.0,0,7
44112,3,0,0,0.0,0.0,0,0.0,0.0,11028.133645255512,13060.362820890525,25625,2,25633,12816.92156528786,18114.42643698357,25625,8,2.0,2,0,0,60,40,68.02475457691334,45.3498363815682,0.0,0.0,1,0,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,7
115364,3,0,0,0.0,0.0,0,0.0,0.0,28841.00501089828,37035.87722708745,77427,4,37931,18965.97743516901,26784.911345304172,37905,26,4.6280451981522965,4,0,0,60,40,26.051598647371456,17.367732434914306,0.0,0.0,1,0,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,7
109572,3,0,0,0.0,0.0,0,0.0,0.0,27393.08808620393,53360.45530879073,107266,3,107275,53637.61141422518,75842.58831511482,107266,8,3.881747244638911,3,0,0,60,40,27.37973324606286,18.25315549737524,0.0,0.0,1,0,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,7
785298,6,0,0,20.0,30.98386677,0,0.0,152.82342422198218,78529.87060358936,113428.28012859242,296689,1,221995,44399.04608530919,64447.08796683129,138215,1,181161.65878408548,3,0,0,152,116,7.641171213099108,6.367642677415923,10.0,545.4545455,1,4,0,0,0,0,20.0,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,7
621111,6,0,0,20.0,30.98386677,0,0.0,193.20217118328893,62111.19182261876,104016.0570212076,264233,6,110360,22072.054167218,30313.7907282756,58536,7,153198.62163627363,7,0,0,152,116,9.660108561164447,8.050090468073854,10.0,545.4545455,1,4,0,0,0,0,20.0,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,7
