Flow Duration,Total Bwd packets,Fwd Packet Length Min,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Mean,Fwd IAT Std,Bwd IAT Min,Fwd PSH Flags,Bwd URG Flags,Bwd Header Length,Packet Length Mean,SYN Flag Count,CWR Flag Count,Fwd Bytes/Bulk Avg,Fwd Bulk Rate Avg,Subflow Fwd Bytes,Subflow Bwd Bytes,Bwd Init Win Bytes,Active Min,Label
1590055,15,0.0,500.8370865291535,0.0,0.0,63923.86107416943,1.26116243251086,0,0,335,1025.4025370775698,4,0,0,0,0,0,16383,0.0,1
47204,2,0.0,0.0,0.0,0.0,17533.59691187599,6.474765596715239,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
880276,90,0.0,151.88855730608523,1460.0,1233.528856028155,68936.54066945206,1.0,0,0,1834,1023.0056204087164,4,0,0,0,0,0,16383,0.0,1
16045,2,0.0,0.0,0.0,0.0,2977.920059771149,5.777461656738323,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
1033073,14,0.0,204.34729261981363,90.4446725795323,39.69167460247505,82376.97799841885,2.529949627620353,0,0,307,66.59826079534419,4,0,0,0,0,0,16383,0.0,1
540548,9,0.0,16.219730843350828,57.086654416876726,23.07924415104492,61687.48735586024,2.830323766108704,0,0,211,18.101710976860115,4,0,0,0,0,0,16383,0.0,1
140965,2,0.0,0.0,0.0,0.0,23515.915532430263,2.488177675310814,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
63292,2,0.0,0.0,0.0,0.0,10894.108926525085,7.866817874332477,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
172680,3,0.0,119.67072444818616,0.0,0.0,33901.73990001779,5.9546679284584645,0,0,76,46.34827228164018,4,0,0,0,0,0,16383,0.0,1
1586610,7,0.0,30.50410184312793,46.77981159582413,26.193491938883945,337235.5420251038,6.323602108331659,0,0,172,21.62492149826005,4,0,0,0,0,0,16383,0.0,1
706398,5,0.0,30.983866769659336,0.0,0.0,50649.93412647027,5.202102138980834,0,0,116,9.999999999999998,4,0,0,0,0,0,16383,0.0,1
9,0,56.0,0.0,0.0,0.0,0.0,0.0,0,0,0,56.0,0,0,0,0,0,0,0,0.0,1
381948,5,0.0,152.763534936882,0.0,0.0,104689.511433801,3.4409226297976474,0,0,116,48.16493604099013,4,0,0,0,0,0,16383,0.0,1
26235,2,0.0,0.0,0.0,0.0,5706.187804524021,7.148680229163343,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
22725,2,0.0,0.0,0.0,0.0,7939.585757999514,6.488717665702442,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
3,0,80.57125197712449,0.0,0.0,0.0,0.0,0.0,0,0,0,80.57125197712449,0,0,0,0,0,0,0,0.0,1
84484,2,0.0,0.0,0.0,0.0,25329.167149766305,2.53078339857893,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
5911489,7,0.0,101.87714901751168,824.3994950261946,235.38003030056723,1498605.642663207,6.856322408377099,0,0,156,137.76714935161837,4,0,0,0,212,824,16383,0.0,1
4,0,504.0,0.0,0.0,0.0,0.0,0.0,0,0,0,504.0,0,0,0,0,0,0,0,0.0,1
264842,3,0.0,151.5858629299635,0.0,0.0,54562.0447103238,2.4096803374575426,0,0,76,58.70895226482288,4,0,0,0,0,0,16383,0.0,1
58303,2,0.0,0.0,0.0,0.0,25579.711823961192,2.0,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
3225058,5,0.0,114.38743178867588,508.9098005198924,145.40280014854068,420599.6338646112,1.9432989815011907,0,0,134,107.23907798203936,4,0,0,0,443,1017,16383,0.0,1
1019096,26,0.0,634.5475430798072,118.37132987725708,36.55732395082007,29867.31928010382,1.9085780081828616,0,0,552,797.900744193762,4,0,0,0,0,0,16383,0.0,1
41690734,5,0.0,14.876938613959808,0.0,0.0,14442055.677180683,3.1229542632159424,0,0,116,4.498363410572754,4,0,0,0,67,0,16383,43227.25676982346,1
9,0,56.0,0.0,0.0,0.0,0.0,0.0,0,0,0,56.0,0,0,0,0,0,0,0,0.0,1
14666,2,0.0,0.0,0.0,0.0,3819.067732607457,6.036827621064162,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
727598,5,0.0,17.866617802601745,0.0,0.0,107659.70156315336,1.4786229785262588,0,0,116,5.7664261002107935,4,0,0,0,0,0,16383,0.0,1
642230,3,0.0,86.48641005592927,0.0,0.0,123826.71444161733,9.517126707654947,0,0,76,33.49604258198797,4,0,0,0,0,0,16383,0.0,1
79396,2,0.0,0.0,0.0,0.0,28607.599423627064,5.392588604622134,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
848275,5,0.0,88.52211105577273,201.7743548829465,80.70974195317861,152120.27392665757,2.954870976589305,0,0,116,75.03428115528327,4,0,0,0,0,0,16383,0.0,1
5,0,56.0,0.0,0.0,0.0,0.0,0.0,0,0,0,56.0,0,0,0,0,0,0,0,0.0,1
4,0,143.90973900242898,0.0,0.0,0.0,0.0,0.0,0,0,0,143.90973900242898,0,0,0,0,0,0,0,0.0,1
838111,5,0.0,37.92680612308666,38.378882132893295,15.35155285315733,182602.6289357161,6.453292277309212,0,0,116,16.8378317462754,4,0,0,0,0,0,16383,0.0,1
449530,6,0.0,101.51194572667842,136.29146756473045,56.32585513412637,59813.66393325223,2.5969452234131727,0,0,148,59.71786165638922,4,0,0,0,0,0,16383,0.0,1
7,0,247.31301101924055,0.0,0.0,0.0,0.0,0.0,0,0,0,247.31301101924055,0,0,0,0,0,0,0,0.0,1
67045,2,0.0,0.0,0.0,0.0,47036.10425898359,2.0,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
271594,3,0.0,166.03244645849497,0.0,0.0,55983.912356306064,3.7509804809821183,0,0,76,64.30409000638255,4,0,0,0,0,0,16383,0.0,1
271080,3,0.0,121.06136747517144,0.0,0.0,73660.85621021938,6.652165867559424,0,0,76,46.88686601004352,4,0,0,0,0,0,16383,0.0,1
28539,2,0.0,0.0,0.0,0.0,3616.21272741586,3.995139253944556,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
232180,7,0.0,185.5485429728751,1460.0,639.2969270445506,52865.834378412655,4.542355451687139,0,0,156,349.0400802084861,4,0,0,0,0,0,16383,0.0,1
10,0,53.31202384969802,0.0,0.0,0.0,0.0,0.0,0,0,0,53.31202384969802,0,0,0,0,0,0,0,0.0,1
630534,5,0.0,30.983866769659336,0.0,0.0,34267.502591701785,7.602710846205189,0,0,116,9.999999999999998,4,0,0,0,0,0,16383,0.0,1
328494,3,0.0,65.38835951365667,0.0,0.0,74906.15818801492,2.481142165574397,0,0,76,25.324802743221557,4,0,0,0,0,0,16383,0.0,1
820507,5,0.0,82.3030272918074,306.9901272622707,122.79605090490828,142482.63592206303,5.080753651946891,0,0,116,75.69722150616371,4,0,0,0,0,0,16383,0.0,1
288203,3,0.0,513.9080162035859,0.0,0.0,42866.327022801765,2.0,0,0,76,199.035718823898,4,0,0,0,0,0,16383,0.0,1
65018,2,0.0,0.0,0.0,0.0,32523.841906588925,7.8240167410723345,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
93838,2,0.0,0.0,0.0,0.0,19421.981436348717,8.0,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
2503954,40,0.0,574.1508301357935,131.30747532107495,25.459630534791465,48136.88537707337,1.0,0,0,820,925.0387026947272,4,0,0,0,0,0,16383,0.0,1
90115,2,0.0,0.0,0.0,0.0,47397.29802096944,8.673700297554536,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
363123,3,0.0,32.07796196034272,0.0,0.0,74483.93596980521,3.4389411852908,0,0,76,12.42374124526824,4,0,0,0,0,0,16383,0.0,1
55192,2,0.0,0.0,0.0,0.0,19313.429143311954,7.828170539642341,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
1041157,7,0.0,90.7587067842136,419.0,119.71428571428572,254416.82688821244,4.0,0,0,156,80.66666666666666,4,0,0,0,0,0,16383,0.0,1
294799,3,0.0,84.67203828856316,0.0,0.0,47289.4349698782,5.930026606508433,0,0,76,32.79333941810419,4,0,0,0,0,0,16383,0.0,1
407752,5,0.0,35.38653056429926,15.051027526655876,6.02041101066235,146228.57018638344,2.0,0,0,116,13.89359773540733,4,0,0,0,0,0,16383,0.0,1
495313,51,0.0,79.3237708916786,1460.0,1217.5347747347175,57794.33785981426,1.400312836172994,0,0,1051,944.228587688458,4,0,0,0,0,0,16383,0.0,1
510225,3,0.0,31.069204052272983,0.0,0.0,114792.83901522803,6.24746449604152,0,0,76,11.576894700407042,4,0,0,0,0,0,16383,0.0,1
34662,2,0.0,0.0,0.0,0.0,12251.636756365837,4.98613786408714,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
2196529,40,0.0,33.24891009121862,1460.0,967.58590055514,288780.8751923632,1.3506211797633776,0,0,831,691.5269033948184,4,0,0,0,0,0,16383,0.0,1
73400,2,0.0,0.0,0.0,0.0,23241.670041729583,9.0,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
534716,7,0.0,103.74342505062116,458.1271234123972,130.89346383211347,148292.9523069155,2.402688439286727,0,0,156,89.43171695593924,4,0,0,0,0,0,16383,0.0,1
240343,3,0.0,184.73026064246883,0.0,0.0,46526.79655674764,3.336235304698434,0,0,76,71.54572230088371,4,0,0,0,0,0,16383,0.0,1
85107,2,0.0,0.0,0.0,0.0,44546.52210311651,5.959724302101421,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
4,0,599.6224412770066,0.0,0.0,0.0,0.0,0.0,0,0,0,599.6224412770066,0,0,0,0,0,0,0,0.0,1
984865,13,0.0,628.5876071537018,206.06761891076985,128.20255518186673,110883.83722245804,2.0,0,0,285,602.522769299184,4,0,0,0,0,0,16383,0.0,1
933333,22,0.0,341.6486766125263,669.4371007930424,521.2736432387734,58398.00558381285,4.1659257512519385,0,0,474,888.4674134241277,4,0,0,0,0,0,16383,0.0,1
158480,2,0.0,0.0,0.0,0.0,80336.67307416517,7.0,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
3088485,32,0.0,597.8643496097476,115.3042176297852,28.66283485943137,79672.21605544694,1.0,0,0,662,881.5274727167565,4,0,0,0,0,0,16383,0.0,1
21346,2,0.0,0.0,0.0,0.0,4168.251003913271,6.037199813486913,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
3721985,19,0.0,14.051650559857023,100.27303838673396,37.88288155335636,278893.1698904296,1.0682595966834918,0,0,396,23.51415499617164,4,0,0,0,240,719,16383,0.0,1
836388,5,0.0,22.17061170093183,1.2507388612154386,0.3573539603472682,185346.68454282288,6.9908482522350095,0,0,116,7.145190623533921,4,0,0,0,0,0,16383,0.0,1
368280,6,0.0,154.11653364679808,171.78094230381504,68.84918882951534,51291.63940996456,1.7201574609309402,0,0,138,77.61102901481124,4,0,0,0,0,0,16383,0.0,1
395112,3,0.0,132.3987551356165,0.0,0.0,64760.18686635152,5.723327255230905,0,0,76,51.27781736988365,4,0,0,0,0,0,16383,0.0,1
576833,5,0.0,30.039192788322364,0.0,0.0,81313.01145000514,7.1202475977056565,0,0,116,9.695107783557209,4,0,0,0,0,0,16383,0.0,1
3220327,34,0.0,592.74593771353,110.39376731632608,26.462183739689923,69936.61901369812,1.0,0,0,712,898.5554373465008,4,0,0,0,0,0,16383,0.0,1
956452,5,0.0,169.16357955448416,0.0,0.0,132353.50881551136,3.155404264372481,0,0,116,54.59731053327921,4,0,0,0,0,0,16383,0.0,1
63797,2,0.0,0.0,0.0,0.0,33905.38185229054,9.692157152391143,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
265353,5,0.0,117.63127433166224,793.1835468468432,317.2734187387373,44476.50717971219,7.46285091336387,0,0,116,159.1046712555749,4,0,0,0,0,0,16383,0.0,1
1025560,5,0.0,97.72042614556165,0.0,0.0,172351.1219445127,8.45544258264776,0,0,116,31.53913192050433,4,0,0,0,0,0,16383,0.0,1
86083,2,0.0,0.0,0.0,0.0,34167.11812994041,1.552501172560989,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
45538,2,0.0,0.0,0.0,0.0,22051.40760828853,8.718223515293833,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
1263502,7,0.0,53.72555301861692,222.97925972797316,71.70806030358102,143068.79796572673,2.0,0,0,156,50.54178388005609,4,0,0,0,0,0,16383,0.0,1
66669,2,0.0,0.0,0.0,0.0,46701.57479922565,4.699572812216619,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
516779,10,0.0,106.16821924178164,1460.0,588.556344194459,137660.28256068588,1.0,0,0,226,356.6840312180485,4,0,0,0,0,0,16383,0.0,1
184487,8,0.0,96.1889303650416,1460.0,846.6051593756969,33719.394871291945,1.7580404210112164,0,0,186,460.0074615973432,4,0,0,0,0,0,16383,0.0,1
727303,21,0.0,549.9545059452502,432.4725032112429,181.48651265823145,43198.462290055,4.040022179848394,0,0,443,506.1943367158945,4,0,0,0,0,0,16383,0.0,1
845370,6,0.0,245.4574941708116,1003.6068836338818,357.4490270476839,165175.27749407364,1.6874019750916998,0,0,143,241.63373318408824,4,0,0,0,0,0,16383,0.0,1
5807677,7,0.0,115.95188847219217,540.1482647374421,151.53804124358027,1327677.369852407,4.535904201938303,0,0,172,103.85957790959368,4,0,0,0,303,540,16383,0.0,1
415309,8,0.0,140.5866763559666,1460.0,792.3900990641417,92019.71256989246,1.2096902774302007,0,0,181,431.6309377939071,4,0,0,0,0,0,16383,0.0,1
97272,2,0.0,0.0,0.0,0.0,20875.495278533574,8.0,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
459133,3,0.0,24.839574068783747,0.0,0.0,84755.46975395003,2.063192268824765,0,0,76,9.620325669528505,4,0,0,0,0,0,16383,0.0,1
504020,3,0.0,80.55805360111427,0.0,0.0,95766.92228704823,1.9345438807155155,0,0,76,31.2,4,0,0,0,0,0,16383,0.0,1
3129735,5,34.83072281854334,71.1246192568481,34.58595197372118,14.051540968086169,112928.44495303536,0.6067710872582663,0,0,120,55.55428918336413,1,0,0,0,0,0,4970,0.0,1
394821,3,0.0,119.8004158418468,0.0,0.0,65011.976612564176,5.308654522018662,0,0,76,46.39850154241958,4,0,0,0,0,0,16383,0.0,1
743944,22,0.0,8.44232686141036,1460.0,446.456862479451,52480.60432435745,2.0,0,0,457,252.4979633951139,4,0,0,0,0,0,16383,0.0,1
1997433,20,0.0,686.1835149333018,125.37483477799812,45.1065134812996,98564.05012356238,1.3083443481334585,0,0,423,612.5626143651316,4,0,0,0,0,0,16383,0.0,1
66241,2,0.0,0.0,0.0,0.0,28263.632847603752,8.725111802134403,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
2359139,41,0.0,556.7111263288442,109.60644466389368,21.89816631922009,43182.614597583015,1.3935553361063155,0,0,854,953.8313210225388,4,0,0,0,0,0,16383,0.0,1
73844,2,0.0,0.0,0.0,0.0,23764.529539048188,8.47713070564097,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
383493,5,0.0,203.8669453930375,337.4832926971055,134.9933170788422,116749.23756161018,5.686835436976243,0,0,116,125.63796951063269,4,0,0,0,0,0,16383,0.0,1
222900,3,0.0,135.49031087871438,0.0,0.0,40489.511150694845,3.458619600954412,0,0,76,52.47517176057264,4,0,0,0,0,0,16383,0.0,1
1576919,18,0.0,621.6252842080638,60.38136021317554,19.5520594975997,78185.80924764501,1.4249394265411852,0,0,391,814.9841643668863,4,0,0,0,0,0,16383,0.0,1
1255932,17,0.0,233.70162818392373,325.4042573471295,71.28286127738616,89099.9163124187,2.0,0,0,356,81.37221066255935,4,0,0,0,0,0,16383,0.0,1
14732,2,0.0,0.0,0.0,0.0,3542.9817513038315,2.513367825008066,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
426163,3,0.0,111.03121971524298,0.0,0.0,88246.32165591462,9.941533424601316,0,0,76,43.00220648662327,4,0,0,0,0,0,16383,0.0,1
43731,2,0.0,0.0,0.0,0.0,17776.908055444645,2.572533471833311,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
775427,5,0.0,30.983866769659336,0.0,0.0,48083.78829685111,2.773907120776681,0,0,116,9.999999999999998,4,0,0,0,0,0,16383,0.0,1
60375,2,0.0,0.0,0.0,0.0,24865.79041534177,6.961717941526676,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
8,0,832.4162615977841,0.0,0.0,0.0,0.0,0.0,0,0,0,832.4162615977841,0,0,0,0,0,0,0,0.0,1
73961,2,0.0,0.0,0.0,0.0,32029.25527563928,8.189349278706093,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
289299,15,0.0,86.78394345111295,1460.0,1154.254336000236,47223.87383205052,2.538323141983258,0,0,316,708.2972003771797,4,0,0,0,0,0,16383,0.0,1
11,0,1069.630104495039,0.0,0.0,0.0,0.0,0.0,0,0,0,1069.630104495039,0,0,0,0,0,0,0,0.0,1
79120,2,0.0,0.0,0.0,0.0,29700.547220530967,6.350161659987515,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
242898,3,0.0,303.4976332152852,0.0,0.0,49313.55516358563,2.453736527815038,0,0,76,117.54412790561666,4,0,0,0,0,0,16383,0.0,1
3786539,19,0.0,14.924812961583427,104.62976781431544,39.688225527844565,297184.1069110518,2.0,0,0,396,24.938232552209687,4,0,0,0,249,754,16383,0.0,1
166451,3,0.0,112.46212732755752,0.0,0.0,31585.881472144447,7.248721075626233,0,0,76,43.55639462186883,4,0,0,0,0,0,16383,0.0,1
646511,3,0.0,75.5048702353953,0.0,0.0,124805.75850166655,8.484976446822056,0,0,76,29.24291049792381,4,0,0,0,0,0,16383,0.0,1
541686,11,0.0,94.21199288264916,1460.0,615.4921894724064,141781.00837720963,1.1538757894697684,0,0,236,376.66149185521294,4,0,0,0,0,0,16383,0.0,1
44881,2,0.0,0.0,0.0,0.0,22177.15056957856,7.0,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
641531,5,0.0,30.983866769659336,0.0,0.0,34380.38053460011,4.956291881513361,0,0,116,9.999999999999998,4,0,0,0,0,0,16383,0.0,1
180585,4,0.0,6.418990955044792,54.8524732422073,21.940989296882925,50811.14529247142,6.0,0,0,100,12.459241459963051,4,0,0,0,0,0,16383,0.0,1
279700,3,0.0,69.51500248847864,0.0,0.0,52538.79031991617,3.017721983521509,0,0,76,26.923044694944497,4,0,0,0,0,0,16383,0.0,1
936013,11,0.0,566.5399179125051,6.2431327277780335,2.339093728674169,51853.24375609178,5.6878433636110985,0,0,240,943.7605333628492,4,0,0,0,0,0,16383,0.0,1
26560,2,0.0,0.0,0.0,0.0,6122.872195768247,7.0,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
619593,5,0.0,30.983866769659336,0.0,0.0,29871.671958441177,1.1090136156409287,0,0,116,9.999999999999998,4,0,0,0,0,0,16383,0.0,1
614690,5,0.0,29.277002188455995,0.0,0.0,199566.145436662,1.751460179072574,0,0,116,9.23076923076923,4,0,0,0,0,0,16383,0.0,1
729436,5,0.0,20.204376364710942,0.0,0.0,106926.2178836472,1.3169426217672813,0,0,116,6.520934431752688,4,0,0,0,0,0,16383,0.0,1
465480,5,0.0,96.57598167068068,196.23530529396675,78.4941221175867,73202.99542580609,3.382347353016632,0,0,116,76.09152414614653,4,0,0,0,0,0,16383,0.0,1
5,0,56.0,0.0,0.0,0.0,0.0,0.0,0,0,0,56.0,0,0,0,0,0,0,0,0.0,1
43634,2,0.0,0.0,0.0,0.0,23478.442129872557,6.3024663174614695,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
14504,2,0.0,0.0,0.0,0.0,3629.1492955956505,3.5760943637337217,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
1109253,5,0.0,109.31964465892882,0.0,0.0,162307.4405446254,3.428307187890627,0,0,116,35.282763598112,4,0,0,0,0,0,16383,0.0,1
324829,3,0.0,184.33413344846176,0.0,0.0,68577.8172463105,7.0,0,0,76,70.45991533394788,4,0,0,0,0,0,16383,0.0,1
3,0,42.347121824242905,0.0,0.0,0.0,0.0,0.0,0,0,0,42.347121824242905,0,0,0,0,0,0,0,0.0,1
9,0,56.0,0.0,0.0,0.0,0.0,0.0,0,0,0,56.0,0,0,0,0,0,0,0,0.0,1
22723,2,0.0,0.0,0.0,0.0,8137.136269165854,8.164927806258294,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
803056,5,0.0,195.214357861179,0.0,0.0,100324.675820144,6.7777833513701,0,0,116,63.00516307807678,4,0,0,0,0,0,16383,0.0,1
2245911,44,0.0,50.09443862722334,1460.0,948.5706428510229,225327.90259072068,1.0,0,0,902,665.9432146183447,4,0,0,0,0,0,16383,0.0,1
79603,2,0.0,0.0,0.0,0.0,26018.74450761561,5.502896587154156,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
42716,2,0.0,0.0,0.0,0.0,11848.245424978071,8.645725043351053,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
565013,7,0.0,98.65874833164504,434.3952939521625,124.11294112918928,159291.32841957625,2.978859182542993,0,0,156,84.87807484123675,4,0,0,0,0,0,16383,0.0,1
602619,5,0.0,566.8709897540572,337.9400007069865,133.53093136762703,97181.90458709172,6.400235291345151,0,0,120,330.2558996090261,4,0,0,0,0,0,16383,0.0,1
846778,3,0.0,22.593303358371216,0.0,0.0,240909.8434001759,7.624128089304041,0,0,76,8.750348764278383,4,0,0,0,0,0,16383,0.0,1
1087219,17,0.0,6.982741621297054,1148.7196317808296,150.27144771851465,90565.92975498828,3.395207938892735,0,0,363,76.84585671706444,4,0,0,0,0,0,16383,0.0,1
508241,6,0.0,104.49432055668152,254.9797416442732,72.85135475550662,146173.88603182643,3.722836092191035,0,0,150,63.07364114241909,4,0,0,0,0,0,16383,0.0,1
251128,3,0.0,30.92835780956945,0.0,0.0,65547.72585622278,3.549200130862281,0,0,76,11.97850147220066,4,0,0,0,0,0,16383,0.0,1
2,0,62.76108115938109,0.0,0.0,0.0,0.0,0.0,0,0,0,62.76108115938109,0,0,0,0,0,0,0,0.0,1
296666,5,0.0,85.22420436326797,509.7685746726704,203.90742986906812,57944.94014431849,6.027064292908344,0,0,116,105.29634152436424,4,0,0,0,0,0,16383,0.0,1
83269,2,0.0,0.0,0.0,0.0,44598.28801272372,4.67537252253856,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
173701,2,0.0,0.0,0.0,0.0,70153.9500424421,2.4963497080866377,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
456084,3,0.0,133.38824491322242,0.0,0.0,98289.3646779524,6.871677407827301,0,0,76,51.66104511287467,4,0,0,0,0,0,16383,0.0,1
3043349,153,0.0,50.49802878938078,1387.033349493876,1111.0679470124646,217916.71836953115,1.05425029777407,0,0,3084,938.8733614068911,4,0,0,0,2370,178563,16383,0.0,1
466966,6,0.0,26.119624551120232,133.22400067850756,55.76308989849927,68149.33497139615,2.938758644086468,0,0,143,33.29115302469265,4,0,0,0,0,0,16383,0.0,1
1455613,22,0.0,611.3036755118784,313.0353767191232,142.50169032269253,98775.4018917066,2.0,0,0,458,443.3527973493245,4,0,0,0,0,0,16383,0.0,1
522568,10,0.0,100.5618663418914,1460.0,578.0982335649688,139112.1715399793,1.0,0,0,230,352.5470954376476,4,0,0,0,0,0,16383,0.0,1
528834,19,0.0,413.91068047565295,430.6402767237546,361.0443188716731,41420.52739606809,2.0,0,0,412,952.9667401814456,4,0,0,0,0,0,16383,0.0,1
386831,3,0.0,63.95532662215738,0.0,0.0,75329.824932991,5.451866377083915,0,0,76,23.8308030224768,4,0,0,0,0,0,16383,0.0,1
1138290,94,0.0,74.41760394854099,1460.0,1269.4507910295283,80904.2115970795,0.6777232412013204,0,0,1896,1032.725858869408,4,0,0,0,0,0,16383,0.0,1
450144,4,0.0,471.041188767,368.37951475732336,119.8855446265027,112215.37998458606,7.243055791594541,0,0,96,247.21901618617483,4,0,0,0,0,0,16383,0.0,1
81340,2,0.0,0.0,0.0,0.0,37786.727750949314,6.984345176121627,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
6,0,56.0,0.0,0.0,0.0,0.0,0.0,0,0,0,56.0,0,0,0,0,0,0,0,0.0,1
10,0,711.4445910458959,0.0,0.0,0.0,0.0,0.0,0,0,0,711.4445910458959,0,0,0,0,0,0,0,0.0,1
18397,2,0.0,0.0,0.0,0.0,2711.3330549248853,5.587324953059561,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
24393,2,0.0,0.0,0.0,0.0,5596.181627250389,8.19619427813813,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
43734,2,0.0,0.0,0.0,0.0,20238.771345745197,2.0,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
131126,2,0.0,0.0,0.0,0.0,61481.73207328024,7.616602858941741,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
10,0,448.640237200171,0.0,0.0,0.0,0.0,0.0,0,0,0,448.640237200171,0,0,0,0,0,0,0,0.0,1
731301,7,0.0,180.95115859154453,1259.151012353,498.8458195344183,170231.38247219316,1.3271156150602603,0,0,156,311.80561388662744,4,0,0,0,0,0,16383,0.0,1
611101,5,0.0,66.5815297267737,0.0,0.0,90450.48055904607,7.451090368359928,0,0,116,21.48909631640072,4,0,0,0,0,0,16383,0.0,1
730365,5,0.0,68.3029901479102,206.40527994458327,82.5621119778333,107594.97248072692,5.0,0,0,116,65.70656842313596,4,0,0,0,0,0,16383,0.0,1
2081089,19,0.0,703.3594927414433,109.23692801130844,42.33825683689744,114752.311349669,1.2796160014135542,0,0,396,540.1002219574535,4,0,0,0,0,0,16383,0.0,1
1620607,233,0.0,35.32919959856708,1460.0,1236.447878732926,63103.79524054919,1.0,0,0,4689,1043.4761369232897,4,0,0,0,0,0,16383,0.0,1
5,0,141.81244347812543,0.0,0.0,0.0,0.0,0.0,0,0,0,141.81244347812543,0,0,0,0,0,0,0,0.0,1
182176,2,0.0,0.0,0.0,0.0,93772.59127095308,4.843593352826328,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
24192,2,0.0,0.0,0.0,0.0,11770.026371858014,7.657417967636013,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
78760,2,0.0,0.0,0.0,0.0,43692.60487931088,5.3408745686339,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
702737,17,0.0,493.401371720154,123.76899879283896,58.27737174424557,46707.78288404614,2.709388821824386,0,0,356,155.83494169811743,4,0,0,0,0,0,16383,0.0,1
428937,18,0.0,75.87335277890426,1460.0,893.4531155829592,99339.12399892736,1.1054013773964622,0,0,379,592.8484269076758,4,0,0,0,0,0,16383,0.0,1
5,0,779.0869960528931,0.0,0.0,0.0,0.0,0.0,0,0,0,779.0869960528931,0,0,0,0,0,0,0,0.0,1
11,0,504.0,0.0,0.0,0.0,0.0,0.0,0,0,0,504.0,0,0,0,0,0,0,0,0.0,1
1290608,19,0.0,14.168370774763638,101.90892750198712,39.22167912294647,100250.31119083174,1.0,0,0,396,25.255555043686133,4,0,0,0,0,0,16383,0.0,1
288660,6,0.0,190.6223612259921,662.5867945011851,191.57753905390337,49211.65965358667,5.548068638384514,0,0,141,148.31542217265687,4,0,0,0,0,0,16383,0.0,1
381647,5,0.0,95.74018391555585,0.0,0.0,107384.48390279592,2.0,0,0,116,30.18599848943439,4,0,0,0,0,0,16383,0.0,1
2843634,18,0.0,484.8447000435064,104.4804712192583,43.42924388949729,198459.2639058156,2.4507432004697147,0,0,388,351.71911345958995,4,0,0,0,0,0,16383,0.0,1
246070,3,0.0,285.645541291918,0.0,0.0,49334.43171167256,2.900723732233556,0,0,76,110.63004243420012,4,0,0,0,0,0,16383,0.0,1
